Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Florida A&M,0,16,32,15.0,17.0,0.46875,10.0,8.0,0.5555555555555556,72.2,74.1,-1.8999999999999915,-9.85,-7.94,747,1802,0.41453940066592676,476,1020,0.4666666666666667,271,782,0.34654731457800514,546,771,0.708171206225681,1089,405,271,51,2311
Florida,0,5,31,20.0,11.0,0.6451612903225806,9.0,7.0,0.5625,76.4,69.3,7.1000000000000085,16.29,9.19,829,1719,0.48225712623618383,580,1058,0.5482041587901701,249,661,0.3767019667170953,462,616,0.75,1081,492,200,98,2369
Georgia Tech,2,3,38,28.0,10.0,0.7368421052631579,9.0,7.0,0.5625,76.6,67.2,9.399999999999991,20.66,11.21,1029,2213,0.464979665612291,762,1484,0.5134770889487871,267,729,0.3662551440329218,586,847,0.69185360094451,1422,579,338,172,2911
Gonzaga,0,2,31,28.0,3.0,0.9032258064516129,14.0,0.0,1.0,81.8,66.2,15.599999999999994,18.93,3.32,899,1765,0.5093484419263457,704,1274,0.5525902668759811,195,491,0.3971486761710794,543,724,0.75,1230,556,192,116,2536
UIC,0,13,32,24.0,8.0,0.75,12.0,4.0,0.75,69.5,63.0,6.5,6.0,-0.47,810,1797,0.4507512520868113,652,1387,0.4700793078586878,158,410,0.3853658536585366,445,700,0.6357142857142857,1126,468,247,85,2223
Illinois,2,5,33,26.0,7.0,0.7878787878787878,13.0,3.0,0.8125,72.8,62.9,9.899999999999999,16.93,7.08,887,1899,0.4670879410215903,656,1237,0.5303152789005658,231,662,0.34894259818731116,397,571,0.6952714535901926,1151,565,224,122,2402
Kansas,3,4,33,24.0,9.0,0.7272727272727273,12.0,4.0,0.75,75.8,67.2,8.599999999999994,17.1,9.44,895,1923,0.4654186167446698,707,1361,0.5194709772226305,188,562,0.33451957295373663,525,743,0.7065948855989233,1303,572,232,165,2503
Kentucky,1,1,32,27.0,5.0,0.84375,13.0,3.0,0.8125,73.9,63.6,10.300000000000004,18.83,8.55,862,1828,0.47155361050328226,658,1256,0.5238853503184714,204,572,0.35664335664335667,437,627,0.696969696969697,1160,504,249,110,2365
Liberty,0,16,33,18.0,15.0,0.5454545454545454,12.0,4.0,0.75,69.2,67.4,1.7999999999999972,-3.12,-4.21,819,1913,0.42812336644014637,613,1243,0.49316170555108607,206,670,0.3074626865671642,440,651,0.6758832565284179,1235,461,292,104,2284
Louisiana-Lafayette,0,14,29,20.0,9.0,0.6896551724137931,12.0,3.0,0.8,77.0,69.0,8.0,6.24,0.42,797,1715,0.46472303206997084,560,1077,0.5199628597957289,237,638,0.3714733542319749,403,585,0.6888888888888889,988,474,260,62,2234
Louisville,0,10,30,20.0,10.0,0.6666666666666666,9.0,7.0,0.5625,73.2,61.5,11.700000000000003,18.6,6.97,737,1757,0.4194649971542402,496,1044,0.47509578544061304,241,713,0.3380084151472651,480,641,0.748829953198128,1126,460,249,151,2195
Manhattan,1,12,31,25.0,6.0,0.8064516129032258,16.0,2.0,0.8888888888888888,74.5,64.0,10.5,9.29,-1.25,762,1724,0.4419953596287703,582,1235,0.47125506072874496,180,489,0.36809815950920244,607,798,0.7606516290726817,1079,338,287,128,2311
Maryland,1,4,32,20.0,12.0,0.625,7.0,9.0,0.4375,77.4,72.1,5.300000000000011,16.96,11.68,891,2021,0.4408708560118753,726,1531,0.47419986936642716,165,490,0.336734693877551,530,840,0.6309523809523809,1322,451,274,215,2477
Memphis,1,7,30,22.0,8.0,0.7333333333333333,12.0,4.0,0.75,72.4,65.3,7.1000000000000085,13.06,5.96,736,1751,0.42033123929183325,477,1029,0.46355685131195334,259,722,0.3587257617728532,441,671,0.6572280178837556,1139,425,218,150,2172
Michigan State,0,7,30,18.0,12.0,0.6,12.0,4.0,0.75,71.3,67.5,3.799999999999997,12.14,8.38,748,1519,0.4924292297564187,558,1045,0.5339712918660288,190,474,0.4008438818565401,452,586,0.7713310580204779,910,441,214,54,2138
Mississippi State,1,2,30,26.0,4.0,0.8666666666666667,14.0,2.0,0.875,77.3,66.6,10.700000000000003,16.78,6.08,822,1766,0.4654586636466591,624,1207,0.5169842584921293,198,559,0.3542039355992844,476,717,0.6638772663877266,1231,416,280,132,2318
Monmouth,0,15,33,21.0,12.0,0.6363636363636364,12.0,6.0,0.6666666666666666,68.3,67.5,0.7999999999999972,-4.84,-5.66,752,1802,0.41731409544950054,516,1127,0.45785270629991126,236,675,0.3496296296296296,513,693,0.7402597402597403,1088,454,252,84,2253
Murray State,0,12,34,28.0,6.0,0.8235294117647058,14.0,2.0,0.875,80.3,68.9,11.399999999999991,7.22,-3.2,994,2009,0.49477351916376305,770,1350,0.5703703703703704,224,659,0.33990895295902884,518,730,0.7095890410958904,1261,636,271,146,2730
Nevada,1,10,34,25.0,9.0,0.7352941176470589,13.0,5.0,0.7222222222222222,75.9,66.4,9.5,14.91,5.82,901,1991,0.4525364138623807,729,1490,0.489261744966443,172,501,0.34331337325349304,605,830,0.7289156626506024,1322,478,218,154,2579
North Carolina State,1,3,31,21.0,10.0,0.6774193548387096,11.0,5.0,0.6875,72.9,65.1,7.800000000000011,18.45,10.61,760,1688,0.45023696682464454,500,935,0.5347593582887701,260,753,0.3452855245683931,481,602,0.7990033222591362,1046,454,208,69,2261
UNC,1,6,30,19.0,11.0,0.6333333333333333,8.0,8.0,0.5,82.1,74.8,7.299999999999997,19.4,12.04,877,1912,0.45868200836820083,682,1358,0.5022091310751104,195,554,0.351985559566787,515,749,0.6875834445927904,1189,538,287,120,2464
Northern Iowa,0,14,31,21.0,10.0,0.6774193548387096,12.0,6.0,0.6666666666666666,69.3,65.0,4.299999999999997,6.87,3.2,723,1644,0.4397810218978102,500,1014,0.4930966469428008,223,630,0.353968253968254,478,648,0.7376543209876543,1068,410,165,63,2147
Oklahoma State,4,2,35,31.0,4.0,0.8857142857142857,14.0,2.0,0.875,77.1,62.5,14.599999999999994,20.84,7.23,1002,1953,0.5130568356374808,836,1512,0.5529100529100529,166,441,0.3764172335600907,528,760,0.6947368421052632,1253,561,271,128,2698
Pacific,1,12,33,25.0,8.0,0.7575757575757576,17.0,1.0,0.9444444444444444,68.8,63.5,5.299999999999997,5.76,0.95,764,1633,0.46785058175137784,569,1087,0.5234590616375345,195,546,0.35714285714285715,549,746,0.7359249329758714,1101,478,194,103,2272
Pitt,2,3,36,31.0,5.0,0.8611111111111112,13.0,3.0,0.8125,67.9,56.4,11.500000000000007,18.2,6.49,904,1921,0.47058823529411764,754,1431,0.5269042627533194,150,490,0.30612244897959184,488,748,0.6524064171122995,1320,523,215,169,2446
Princeton,0,14,28,20.0,8.0,0.7142857142857143,13.0,1.0,0.9285714285714286,62.9,56.8,6.100000000000001,1.54,-3.31,634,1319,0.4806671721000758,465,819,0.5677655677655677,169,500,0.338,323,454,0.711453744493392,856,376,192,90,1760
Providence,0,5,29,20.0,9.0,0.6896551724137931,11.0,5.0,0.6875,71.0,64.4,6.599999999999994,14.87,8.21,717,1592,0.45037688442211055,489,963,0.5077881619937694,228,629,0.3624801271860095,398,553,0.7197106690777577,976,455,264,143,2060
Richmond,0,11,33,20.0,13.0,0.6060606060606061,10.0,6.0,0.625,64.5,59.5,5.0,10.07,5.07,737,1793,0.4110429447852761,549,1186,0.4629005059021922,188,607,0.30971993410214166,467,648,0.720679012345679,1164,406,235,143,2129
St. Joseph's,3,1,32,30.0,2.0,0.9375,16.0,0.0,1.0,77.4,62.3,15.100000000000009,20.03,4.97,866,1822,0.47530186608122943,553,1047,0.5281757402101241,313,775,0.4038709677419355,431,614,0.7019543973941368,1043,520,285,111,2476
Seton Hall,1,8,31,21.0,10.0,0.6774193548387096,10.0,6.0,0.625,71.9,65.4,6.5,14.28,7.78,806,1759,0.45821489482660605,625,1238,0.5048465266558966,181,521,0.3474088291746641,435,609,0.7142857142857143,1134,406,207,95,2228
South Carolina,0,10,34,23.0,11.0,0.6764705882352942,8.0,8.0,0.5,70.1,62.6,7.499999999999993,12.77,5.33,846,1948,0.4342915811088296,620,1257,0.4932378679395386,226,691,0.32706222865412443,465,690,0.6739130434782609,1224,499,300,178,2383
Southern Illinois,0,9,30,25.0,5.0,0.8333333333333334,17.0,1.0,0.9444444444444444,71.0,63.0,8.0,10.7,2.64,787,1775,0.4433802816901408,602,1227,0.4906275468622657,185,548,0.3375912408759124,372,540,0.6888888888888889,1057,424,302,91,2131
Stanford,1,1,32,30.0,2.0,0.9375,17.0,1.0,0.9444444444444444,73.6,60.5,13.099999999999994,17.46,4.34,849,1771,0.47939017504234893,680,1307,0.5202754399387911,169,464,0.3642241379310345,489,651,0.7511520737327189,1178,513,206,140,2356
Syracuse,2,5,31,23.0,8.0,0.7419354838709677,11.0,5.0,0.6875,73.1,67.6,5.5,13.06,7.61,847,1827,0.46360153256704983,706,1397,0.5053686471009305,141,430,0.32790697674418606,430,669,0.6427503736920778,1180,465,235,205,2265
UTEP,0,13,32,24.0,8.0,0.75,13.0,5.0,0.7222222222222222,77.5,67.5,10.0,11.42,3.55,834,1748,0.477116704805492,637,1235,0.5157894736842106,197,513,0.3840155945419103,614,817,0.7515299877600979,1106,523,228,86,2479
UTSA,0,16,33,19.0,14.0,0.5757575757575758,11.0,5.0,0.6875,72.7,71.7,1.0,-7.22,-6.11,813,1896,0.4287974683544304,579,1248,0.4639423076923077,234,648,0.3611111111111111,540,775,0.6967741935483871,1242,421,251,99,2400
Texas Tech,1,8,34,23.0,11.0,0.6764705882352942,9.0,7.0,0.5625,73.2,66.7,6.5,14.71,8.21,922,1985,0.46448362720403025,797,1614,0.49380421313506817,125,371,0.33692722371967654,521,703,0.7411095305832148,1153,505,278,117,2490
Texas,2,3,33,25.0,8.0,0.7575757575757576,12.0,4.0,0.75,76.6,66.5,10.099999999999994,18.52,8.4,904,2046,0.4418377321603128,677,1436,0.4714484679665738,227,610,0.3721311475409836,494,726,0.6804407713498623,1355,447,219,125,2529
Utah,0,11,33,24.0,9.0,0.7272727272727273,9.0,5.0,0.6428571428571429,64.7,57.4,7.300000000000004,11.37,4.53,768,1630,0.47116564417177914,572,1124,0.5088967971530249,196,506,0.38735177865612647,402,556,0.7230215827338129,1140,426,146,111,2134
Valparaiso,0,15,31,18.0,13.0,0.5806451612903226,11.0,5.0,0.6875,71.5,71.0,0.5,-0.09,0.01,765,1740,0.4396551724137931,600,1205,0.4979253112033195,165,535,0.308411214953271,522,740,0.7054054054054054,1183,474,210,97,2217
Vanderbilt,2,6,33,23.0,10.0,0.696969696969697,8.0,8.0,0.5,73.2,65.0,8.200000000000003,15.7,7.58,841,1873,0.44901227976508273,578,1157,0.4995678478824546,263,716,0.36731843575418993,469,660,0.7106060606060606,1150,541,248,112,2414
Vermont,0,15,31,22.0,9.0,0.7096774193548387,15.0,3.0,0.8333333333333334,66.0,62.4,3.6000000000000014,-2.75,-6.36,734,1739,0.42208165612420934,531,1122,0.4732620320855615,203,617,0.32901134521880065,374,551,0.6787658802177858,1126,447,218,87,2045
VCU,0,13,31,23.0,8.0,0.7419354838709677,14.0,4.0,0.7777777777777778,71.0,64.1,6.900000000000006,6.8,-0.17,811,1707,0.47510251903925016,603,1177,0.5123194562446899,208,530,0.39245283018867927,372,614,0.6058631921824105,1159,407,209,120,2202
Wake Forest,2,4,31,21.0,10.0,0.6774193548387096,9.0,7.0,0.5625,83.5,76.1,7.400000000000006,18.45,11.03,882,1854,0.47572815533980584,646,1243,0.5197103781174578,236,611,0.3862520458265139,590,829,0.7117008443908324,1148,487,277,95,2590
Washington,0,8,31,19.0,12.0,0.6129032258064516,12.0,6.0,0.6666666666666666,82.0,79.0,3.0,9.46,6.43,890,1911,0.46572475143903713,689,1342,0.5134128166915052,201,569,0.3532513181019332,562,788,0.7131979695431472,1103,501,226,91,2543
Western Michigan,0,11,31,26.0,5.0,0.8387096774193549,15.0,3.0,0.8333333333333334,78.5,66.1,12.400000000000006,12.31,-0.11,845,1840,0.4592391304347826,628,1255,0.500398406374502,217,585,0.37094017094017095,527,731,0.7209302325581395,1177,474,276,83,2434
Wisconsin,1,6,32,25.0,7.0,0.78125,12.0,4.0,0.75,68.4,57.0,11.400000000000006,18.96,7.49,754,1687,0.4469472436277416,564,1123,0.5022261798753339,190,564,0.33687943262411346,492,684,0.7192982456140351,1049,425,220,90,2190
Xavier,3,7,37,26.0,11.0,0.7027027027027027,10.0,6.0,0.625,71.2,63.2,8.0,13.84,5.84,908,2058,0.4412050534499514,624,1302,0.4792626728110599,284,756,0.37566137566137564,535,777,0.6885456885456885,1327,494,252,87,2635
