Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Hampton,1,15,32,25.0,7.0,0.78125,14.0,4.0,0.7777777777777778,77.1,70.2,6.8999999999999915,-3.67,-10.6,850,1846,0.46045503791982667,650,1271,0.5114083398898505,200,575,0.34782608695652173,571,835,0.6838323353293413,1362,449,218,185,2471
Hawaii,0,12,31,17.0,14.0,0.5483870967741935,8.0,8.0,0.5,72.7,73.1,-0.3999999999999915,6.89,7.25,797,1703,0.4679976512037581,620,1196,0.5183946488294314,177,507,0.34911242603550297,483,666,0.7252252252252253,1103,557,183,74,2254
Hofstra,0,13,31,26.0,5.0,0.8387096774193549,16.0,2.0,0.8888888888888888,72.8,62.2,10.599999999999994,5.11,-5.47,784,1657,0.4731442365721183,617,1154,0.5346620450606586,167,503,0.3320079522862823,522,807,0.6468401486988847,1298,414,237,119,2257
Holy Cross,0,15,30,22.0,8.0,0.7333333333333333,10.0,2.0,0.8333333333333334,67.8,62.3,5.5,-0.31,-5.84,640,1437,0.4453723034098817,504,1049,0.4804575786463298,136,388,0.35051546391752575,618,940,0.6574468085106383,1295,385,188,157,2034
Illinois,3,1,35,27.0,8.0,0.7714285714285715,13.0,3.0,0.8125,77.9,65.9,12.0,23.32,11.38,929,2046,0.45405669599217985,682,1368,0.49853801169590645,247,678,0.36430678466076694,620,880,0.7045454545454546,1527,550,269,146,2725
Indiana State,1,13,34,22.0,12.0,0.6470588235294118,10.0,8.0,0.5555555555555556,72.9,67.8,5.1000000000000085,6.95,2.5,861,1872,0.4599358974358974,648,1278,0.5070422535211268,213,594,0.35858585858585856,544,772,0.7046632124352331,1159,521,237,100,2479
Indiana,0,4,34,21.0,13.0,0.6176470588235294,10.0,6.0,0.625,70.8,64.3,6.5,17.58,11.05,858,1896,0.4525316455696203,677,1396,0.48495702005730656,181,500,0.362,511,804,0.6355721393034826,1404,513,231,178,2408
Iona,0,14,33,22.0,11.0,0.6666666666666666,12.0,6.0,0.6666666666666666,77.2,72.0,5.200000000000003,0.25,-4.09,912,1896,0.4810126582278481,753,1481,0.5084402430790007,159,415,0.38313253012048193,566,822,0.6885644768856448,1458,481,259,183,2549
Iowa State,0,2,31,25.0,6.0,0.8064516129032258,13.0,3.0,0.8125,79.1,68.2,10.899999999999991,15.9,4.87,823,1735,0.4743515850144092,641,1299,0.49345650500384913,182,436,0.41743119266055045,623,856,0.727803738317757,1335,429,190,102,2451
Iowa,1,7,35,23.0,12.0,0.6571428571428571,7.0,9.0,0.4375,74.1,70.5,3.5999999999999943,14.24,10.7,815,1895,0.43007915567282323,605,1322,0.4576399394856278,210,573,0.36649214659685864,753,1068,0.7050561797752809,1499,474,191,83,2593
Kansas,2,4,33,26.0,7.0,0.7878787878787878,12.0,4.0,0.75,82.0,69.3,12.700000000000003,20.23,9.03,1002,1996,0.5020040080160321,819,1531,0.534944480731548,183,465,0.3935483870967742,520,789,0.6590621039290241,1524,641,217,170,2707
Kent State,1,13,34,24.0,10.0,0.7058823529411765,13.0,5.0,0.7222222222222222,70.3,62.3,8.0,8.69,1.44,823,1917,0.42931664058424623,643,1401,0.45895788722341185,180,516,0.3488372093023256,564,739,0.7631935047361299,1191,429,233,105,2390
Kentucky,2,2,34,24.0,10.0,0.7058823529411765,12.0,4.0,0.75,79.8,70.6,9.200000000000003,20.27,11.06,988,2051,0.48171623598244756,743,1343,0.5532390171258377,245,708,0.346045197740113,492,751,0.6551264980026631,1452,539,229,151,2713
Maryland,4,3,36,25.0,11.0,0.6944444444444444,10.0,6.0,0.625,85.2,72.4,12.799999999999997,23.82,10.99,1120,2313,0.4842196281884998,915,1773,0.5160744500846024,205,540,0.37962962962962965,622,894,0.6957494407158836,1602,692,322,213,3067
Michigan State,4,1,33,28.0,5.0,0.8484848484848485,13.0,3.0,0.8125,77.4,61.8,15.600000000000009,25.12,9.54,957,1957,0.48901379662749106,811,1504,0.5392287234042553,146,453,0.32229580573951433,493,686,0.7186588921282799,1498,579,210,133,2553
Ole Miss,2,3,35,27.0,8.0,0.7714285714285715,11.0,5.0,0.6875,71.3,64.6,6.700000000000003,15.05,9.2,865,1958,0.44177732379979573,641,1303,0.49194167306216424,224,655,0.3419847328244275,542,829,0.6537997587454765,1376,500,285,115,2496
Missouri,1,9,33,20.0,13.0,0.6060606060606061,9.0,7.0,0.5625,75.5,72.8,2.700000000000003,10.76,9.19,847,2015,0.42034739454094294,568,1281,0.44340359094457454,279,734,0.3801089918256131,520,742,0.7008086253369272,1361,418,258,132,2493
Monmouth,0,16,31,21.0,10.0,0.6774193548387096,15.0,5.0,0.75,70.3,65.3,5.0,-3.82,-8.85,756,1664,0.4543269230769231,555,1094,0.5073126142595978,201,570,0.3526315789473684,467,678,0.6887905604719764,1142,439,280,105,2180
North Carolina-Greensboro,0,16,31,19.0,12.0,0.6129032258064516,10.0,6.0,0.625,73.6,71.9,1.6999999999999886,-5.02,-5.85,773,1741,0.44399770246984493,589,1261,0.46708961141950833,184,480,0.38333333333333336,552,718,0.7688022284122563,1124,414,271,118,2282
UNC,1,2,33,26.0,7.0,0.7878787878787878,13.0,3.0,0.8125,79.1,70.9,8.199999999999989,19.95,11.77,945,1972,0.47920892494929007,756,1453,0.5203028217481074,189,519,0.36416184971098264,532,794,0.6700251889168766,1488,576,244,184,2611
Northwestern State,0,16,32,19.0,13.0,0.59375,11.0,9.0,0.55,71.6,74.9,-3.3000000000000114,-11.1,-7.82,768,1856,0.41379310344827586,593,1305,0.45440613026819926,175,551,0.3176043557168784,581,877,0.6624857468643102,1296,392,308,133,2292
Notre Dame,1,6,30,20.0,10.0,0.6666666666666666,11.0,5.0,0.6875,77.9,69.3,8.600000000000009,14.35,5.68,814,1763,0.4617129892229155,595,1193,0.49874266554903607,219,570,0.38421052631578945,491,714,0.6876750700280112,1316,527,199,178,2338
Ohio State,0,5,31,20.0,11.0,0.6451612903225806,11.0,5.0,0.6875,71.2,63.6,7.600000000000001,15.68,8.17,775,1645,0.47112462006079026,606,1202,0.5041597337770383,169,443,0.38148984198645597,487,697,0.6987087517934003,1224,473,161,160,2206
Oklahoma State,0,11,30,20.0,10.0,0.6666666666666666,10.0,6.0,0.625,71.0,64.5,6.5,10.81,4.7,767,1652,0.4642857142857143,638,1257,0.507557677008751,129,395,0.3265822784810127,466,736,0.6331521739130435,1250,406,241,115,2129
Oklahoma,0,4,33,26.0,7.0,0.7878787878787878,12.0,4.0,0.75,74.4,64.3,10.100000000000009,15.54,5.48,859,1924,0.44646569646569645,617,1288,0.47903726708074534,242,636,0.3805031446540881,494,668,0.7395209580838323,1253,444,281,91,2454
Penn State,2,7,33,21.0,12.0,0.6363636363636364,7.0,9.0,0.4375,76.8,74.9,1.8999999999999915,12.42,10.54,835,1962,0.4255861365953109,557,1205,0.46224066390041496,278,757,0.36723910171730517,587,768,0.7643229166666666,1153,481,279,117,2535
Princeton,0,15,27,16.0,11.0,0.5925925925925926,11.0,3.0,0.7857142857142857,57.9,58.1,-0.20000000000000284,-2.53,-1.88,540,1203,0.4488778054862843,322,584,0.5513698630136986,218,619,0.35218093699515346,264,363,0.7272727272727273,740,383,180,61,1562
Providence,0,10,31,21.0,10.0,0.6774193548387096,11.0,5.0,0.6875,76.1,66.1,10.0,13.74,5.44,806,1809,0.4455500276395799,557,1187,0.4692502106149958,249,622,0.4003215434083601,498,693,0.7186147186147186,1239,506,286,172,2359
St. Joseph's,1,9,33,26.0,7.0,0.7878787878787878,14.0,2.0,0.875,79.5,71.3,8.200000000000003,12.72,4.45,905,1879,0.4816391697711549,650,1163,0.5588993981083406,255,716,0.35614525139664804,560,808,0.693069306930693,1355,590,204,128,2625
USC,3,6,34,24.0,10.0,0.7058823529411765,11.0,7.0,0.6111111111111112,77.1,71.2,5.8999999999999915,16.53,10.83,898,1955,0.45933503836317136,690,1358,0.508100147275405,208,597,0.34840871021775544,616,873,0.7056128293241696,1388,514,259,151,2620
Southern Utah,0,14,31,25.0,6.0,0.8064516129032258,13.0,3.0,0.8125,72.4,65.0,7.400000000000006,3.01,-3.42,783,1602,0.4887640449438202,586,1109,0.5284039675383229,197,493,0.3995943204868154,480,673,0.7132243684992571,1090,462,321,87,2243
Stanford,3,1,34,31.0,3.0,0.9117647058823529,16.0,2.0,0.8888888888888888,83.2,65.5,17.700000000000003,25.76,9.86,953,1865,0.5109919571045577,701,1278,0.5485133020344288,252,587,0.4293015332197615,671,903,0.743078626799557,1364,568,187,108,2829
Syracuse,1,5,34,25.0,9.0,0.7352941176470589,10.0,6.0,0.625,72.8,67.5,5.299999999999997,11.14,5.82,885,2029,0.43617545588960077,700,1477,0.47393364928909953,185,552,0.3351449275362319,520,727,0.7152682255845942,1311,545,325,203,2475
Temple,3,11,37,24.0,13.0,0.6486486486486487,12.0,4.0,0.75,70.4,63.9,6.500000000000007,16.2,9.77,926,2168,0.42712177121771217,645,1353,0.47671840354767187,281,815,0.34478527607361964,471,673,0.6998514115898959,1402,416,270,138,2604
Tennessee,0,8,33,22.0,11.0,0.6666666666666666,8.0,8.0,0.5,80.8,75.6,5.200000000000003,15.49,10.28,909,1980,0.4590909090909091,652,1283,0.5081839438815277,257,697,0.36872309899569583,593,872,0.680045871559633,1319,528,232,191,2668
Texas,0,6,34,25.0,9.0,0.7352941176470589,12.0,4.0,0.75,70.5,65.0,5.5,14.25,8.88,819,1990,0.4115577889447236,604,1364,0.44281524926686217,215,626,0.34345047923322686,543,835,0.6502994011976048,1471,414,268,191,2396
UCLA,2,4,32,23.0,9.0,0.71875,14.0,4.0,0.7777777777777778,79.5,74.4,5.099999999999994,17.13,12.06,902,1947,0.4632768361581921,712,1412,0.5042492917847026,190,535,0.35514018691588783,550,829,0.6634499396863691,1369,464,249,127,2544
Utah State,1,12,34,28.0,6.0,0.8235294117647058,13.0,3.0,0.8125,70.7,57.6,13.100000000000001,9.97,-1.5,852,1755,0.48547008547008547,652,1242,0.5249597423510467,200,513,0.3898635477582846,500,743,0.6729475100942126,1279,511,220,132,2404
Virginia,0,5,29,20.0,9.0,0.6896551724137931,9.0,7.0,0.5625,85.0,74.8,10.200000000000003,18.93,8.72,852,1872,0.4551282051282051,648,1319,0.49128127369219105,204,553,0.3688969258589512,556,755,0.7364238410596027,1246,420,221,98,2464
Wake Forest,0,7,30,19.0,11.0,0.6333333333333333,8.0,8.0,0.5,76.5,66.5,10.0,20.53,10.5,838,1815,0.46170798898071624,661,1321,0.5003785011355034,177,494,0.3582995951417004,443,609,0.7274220032840722,1182,465,219,136,2296
Western Kentucky,0,14,31,24.0,7.0,0.7741935483870968,14.0,2.0,0.875,74.3,60.9,13.399999999999999,8.67,-1.65,812,1789,0.4538848518725545,599,1184,0.5059121621621622,213,605,0.35206611570247937,466,674,0.6913946587537092,1342,452,246,155,2303
Wisconsin,0,6,29,18.0,11.0,0.6206896551724138,9.0,7.0,0.5625,59.4,56.6,2.799999999999997,14.9,12.07,575,1349,0.4262416604892513,401,872,0.4598623853211009,174,477,0.36477987421383645,399,568,0.7024647887323944,951,358,172,68,1723
Xavier,0,11,29,21.0,8.0,0.7241379310344828,12.0,4.0,0.75,73.4,65.9,7.5,12.14,4.59,706,1653,0.42710223835450695,528,1066,0.49530956848030017,178,587,0.303236797274276,540,768,0.703125,1247,398,208,115,2130
