Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Monmouth,0,16,34,19.0,15.0,0.5588235294117647,12.0,6.0,0.6666666666666666,64.4,63.4,1.000000000000007,-2.99,-4.05,787,1785,0.44089635854341735,570,1141,0.49956178790534617,217,644,0.33695652173913043,400,597,0.6700167504187605,1114,502,254,123,2191
Montana,1,12,31,24.0,7.0,0.7741935483870968,10.0,4.0,0.7142857142857143,79.0,71.0,8.0,4.86,-0.96,876,1781,0.4918585064570466,648,1191,0.5440806045340051,228,590,0.3864406779661017,469,653,0.7182235834609495,1096,565,229,95,2449
Murray State,0,14,31,24.0,7.0,0.7741935483870968,17.0,3.0,0.85,71.1,61.3,9.799999999999997,4.16,-5.07,808,1795,0.4501392757660167,578,1143,0.5056867891513561,230,652,0.35276073619631904,357,548,0.6514598540145985,1141,485,250,147,2203
Nevada,0,5,33,27.0,6.0,0.8181818181818182,13.0,3.0,0.8125,72.8,63.7,9.099999999999994,10.16,2.26,866,1901,0.45554971067859024,687,1404,0.4893162393162393,179,497,0.36016096579476864,490,682,0.718475073313783,1268,514,179,160,2401
North Carolina State,1,10,32,22.0,10.0,0.6875,10.0,6.0,0.625,74.5,67.4,7.099999999999994,12.7,5.63,793,1704,0.4653755868544601,505,927,0.5447680690399137,288,777,0.37065637065637064,509,678,0.7507374631268436,1050,500,233,150,2383
North Carolina-Wilmington,0,9,33,25.0,8.0,0.7575757575757576,15.0,3.0,0.8333333333333334,68.2,59.8,8.400000000000006,8.9,0.57,807,1867,0.4322442420996251,591,1228,0.4812703583061889,216,639,0.3380281690140845,420,601,0.6988352745424293,1191,506,248,55,2250
UNC,1,3,31,23.0,8.0,0.7419354838709677,12.0,4.0,0.75,79.4,68.6,10.800000000000011,18.48,7.77,863,1809,0.47705914870093974,648,1236,0.5242718446601942,215,573,0.37521815008726006,519,733,0.7080491132332879,1237,552,242,127,2460
Northern Iowa,0,10,33,23.0,10.0,0.696969696969697,11.0,7.0,0.6111111111111112,65.6,57.8,7.799999999999997,11.55,5.13,754,1662,0.4536702767749699,535,1020,0.5245098039215687,219,642,0.3411214953271028,438,608,0.7203947368421053,1100,439,179,124,2165
Northwestern State,1,14,34,26.0,8.0,0.7647058823529411,15.0,1.0,0.9375,75.7,69.6,6.1000000000000085,4.0,-1.38,914,1981,0.46138313982836954,688,1365,0.504029304029304,226,616,0.36688311688311687,519,779,0.6662387676508345,1224,589,312,113,2573
Ohio State,1,2,32,26.0,6.0,0.8125,12.0,4.0,0.75,73.8,63.7,10.099999999999994,16.08,5.89,833,1791,0.4651032942490229,571,1073,0.53215284249767,262,718,0.3649025069637883,435,606,0.7178217821782178,1088,491,216,89,2363
Oklahoma,0,6,29,20.0,9.0,0.6896551724137931,11.0,5.0,0.6875,68.8,63.7,5.099999999999994,11.89,6.79,716,1586,0.4514501891551072,542,1101,0.49227974568574023,174,485,0.35876288659793815,389,545,0.7137614678899082,1060,423,207,100,1995
Oral Roberts,0,16,33,21.0,12.0,0.6363636363636364,13.0,3.0,0.8125,74.9,68.1,6.800000000000011,3.23,-2.35,866,1883,0.4599044078597982,648,1323,0.4897959183673469,218,560,0.3892857142857143,522,736,0.7092391304347826,1215,528,220,140,2472
Pacific,0,13,32,24.0,8.0,0.75,12.0,2.0,0.8571428571428571,74.3,64.0,10.299999999999997,6.93,-1.57,858,1763,0.48667044809982984,643,1210,0.531404958677686,215,553,0.3887884267631103,446,598,0.745819397993311,1135,514,188,67,2377
Penn,0,15,29,20.0,9.0,0.6896551724137931,12.0,2.0,0.8571428571428571,68.5,60.1,8.399999999999999,6.01,-2.31,710,1595,0.445141065830721,514,988,0.520242914979757,196,607,0.3228995057660626,371,550,0.6745454545454546,919,413,283,78,1987
Pitt,1,5,33,25.0,8.0,0.7575757575757576,10.0,6.0,0.625,72.5,63.1,9.399999999999999,16.37,7.01,840,1842,0.4560260586319218,634,1257,0.5043754972155927,206,585,0.35213675213675216,505,729,0.6927297668038409,1281,541,203,128,2391
San Diego State,0,11,33,24.0,9.0,0.7272727272727273,13.0,3.0,0.8125,74.4,67.4,7.0,9.81,3.65,839,1823,0.46023038946791006,619,1267,0.48855564325177586,220,556,0.39568345323741005,558,767,0.727509778357236,1176,432,251,101,2456
Seton Hall,0,10,30,18.0,12.0,0.6,9.0,7.0,0.5625,67.8,67.1,0.7000000000000028,6.78,6.11,692,1690,0.40946745562130177,518,1170,0.4427350427350427,174,520,0.3346153846153846,475,637,0.7456828885400314,1105,373,206,81,2033
South Alabama,0,14,31,24.0,7.0,0.7741935483870968,12.0,3.0,0.8,73.6,65.6,8.0,4.88,-2.18,797,1760,0.45284090909090907,530,1032,0.5135658914728682,267,728,0.36675824175824173,422,600,0.7033333333333334,1049,436,264,43,2283
Southern Illinois,0,11,33,22.0,11.0,0.6666666666666666,12.0,6.0,0.6666666666666666,60.4,56.5,3.8999999999999986,8.93,4.62,707,1714,0.41248541423570595,524,1166,0.44939965694682676,183,548,0.33394160583941607,397,579,0.6856649395509499,1073,404,278,105,1994
Southern,0,16,33,20.0,13.0,0.6060606060606061,15.0,3.0,0.8333333333333334,65.6,64.5,1.0999999999999943,-5.97,-6.69,787,1796,0.438195991091314,644,1348,0.47774480712166173,143,448,0.31919642857142855,376,581,0.6471600688468159,1234,391,249,122,2093
Syracuse,0,5,35,23.0,12.0,0.6571428571428571,7.0,9.0,0.4375,72.4,68.9,3.5,11.68,8.16,913,2083,0.43831012962073934,653,1317,0.49582384206529995,260,766,0.3394255874673629,449,698,0.6432664756446992,1338,541,313,221,2535
Tennessee,1,2,30,22.0,8.0,0.7333333333333333,12.0,4.0,0.75,80.4,73.5,6.900000000000006,14.73,7.76,859,1852,0.4638228941684665,595,1169,0.5089820359281437,264,683,0.38653001464128844,431,615,0.7008130081300813,1005,509,301,98,2413
Texas A&M,1,12,31,22.0,9.0,0.7096774193548387,10.0,6.0,0.625,68.7,60.3,8.400000000000006,13.19,4.77,725,1627,0.44560540872771975,522,1064,0.4906015037593985,203,563,0.3605683836589698,477,702,0.6794871794871795,993,509,266,94,2130
Texas,3,2,37,30.0,7.0,0.8108108108108109,13.0,3.0,0.8125,75.2,60.3,14.900000000000006,21.89,6.99,983,2132,0.46106941838649157,714,1410,0.5063829787234042,269,722,0.37257617728531855,546,751,0.7270306258322237,1498,549,296,186,2781
UCLA,0,2,39,32.0,7.0,0.8205128205128205,14.0,4.0,0.7777777777777778,67.7,58.7,9.0,17.34,8.27,939,1987,0.47257171615500754,703,1305,0.5386973180076629,236,682,0.3460410557184751,528,764,0.6910994764397905,1303,541,224,111,2642
Utah State,0,12,32,23.0,9.0,0.71875,11.0,5.0,0.6875,72.1,64.7,7.3999999999999915,7.76,1.79,853,1714,0.49766627771295213,621,1135,0.547136563876652,232,579,0.4006908462867012,369,511,0.7221135029354208,1080,552,165,91,2307
Villanova,3,1,33,28.0,5.0,0.8484848484848485,14.0,2.0,0.875,74.2,63.8,10.400000000000006,19.51,9.23,809,1942,0.41658084449021626,521,1173,0.4441602728047741,288,769,0.37451235370611186,543,717,0.7573221757322176,1198,403,256,159,2449
Washington,2,5,33,26.0,7.0,0.7878787878787878,13.0,5.0,0.7222222222222222,82.0,69.9,12.099999999999994,18.08,5.96,982,2087,0.4705318639195017,762,1485,0.5131313131313131,220,602,0.3654485049833887,522,697,0.7489239598278336,1232,529,273,114,2706
West Virginia,2,6,33,22.0,11.0,0.6666666666666666,11.0,5.0,0.6875,70.7,63.4,7.300000000000004,14.51,8.54,835,1875,0.44533333333333336,498,908,0.5484581497797357,337,967,0.3485005170630817,327,439,0.744874715261959,915,576,266,93,2334
Wichita State,2,7,35,26.0,9.0,0.7428571428571429,14.0,4.0,0.7777777777777778,69.2,61.9,7.300000000000004,11.45,4.72,839,1903,0.44088281660535994,602,1255,0.4796812749003984,237,648,0.36574074074074076,507,700,0.7242857142857143,1317,522,183,64,2422
Winthrop,0,15,31,23.0,8.0,0.7419354838709677,13.0,3.0,0.8125,73.4,61.2,12.200000000000003,6.28,-4.93,778,1735,0.4484149855907781,540,1077,0.5013927576601671,238,658,0.3617021276595745,482,697,0.6915351506456241,1127,490,298,102,2276
Wisconsin,0,9,31,19.0,12.0,0.6129032258064516,9.0,7.0,0.5625,71.1,65.6,5.5,13.14,7.24,776,1796,0.43207126948775054,577,1223,0.4717906786590352,199,573,0.3472949389179756,454,684,0.6637426900584795,1124,421,165,104,2205
Xavier,0,14,32,21.0,11.0,0.65625,8.0,8.0,0.5,71.6,63.4,8.199999999999996,10.11,1.98,778,1685,0.4617210682492582,560,1097,0.5104831358249772,218,588,0.3707482993197279,516,713,0.7237026647966339,1121,502,199,152,2290
