Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Florida,1,2,33,25.0,8.0,0.7575757575757576,12.0,4.0,0.75,75.3,64.5,10.799999999999997,18.54,7.76,883,1856,0.47575431034482757,596,1121,0.5316681534344335,287,735,0.3904761904761905,431,613,0.7030995106035889,1149,542,249,131,2484
Gonzaga,1,9,33,24.0,9.0,0.7272727272727273,12.0,2.0,0.8571428571428571,77.5,69.1,8.400000000000006,12.26,3.8,862,1843,0.46771568095496474,623,1208,0.515728476821192,239,635,0.3763779527559055,595,822,0.7238442822384428,1234,520,218,116,2558
Holy Cross,0,14,31,26.0,5.0,0.8387096774193549,13.0,1.0,0.9285714285714286,70.3,58.7,11.599999999999994,5.26,-5.38,759,1643,0.4619598295800365,589,1174,0.5017035775127768,170,469,0.3624733475479744,492,695,0.7079136690647482,1131,489,246,138,2180
Illinois,1,4,32,25.0,7.0,0.78125,11.0,5.0,0.6875,74.6,61.6,12.999999999999993,19.82,6.76,859,1793,0.47908533184606805,626,1157,0.5410544511668107,233,636,0.3663522012578616,437,603,0.724709784411277,1133,575,227,100,2388
Indiana,1,7,34,21.0,13.0,0.6176470588235294,8.0,8.0,0.5,69.9,67.1,2.8000000000000114,12.63,9.81,788,1851,0.42571582928146945,534,1124,0.4750889679715303,254,727,0.3493810178817056,546,760,0.718421052631579,1234,470,146,175,2376
IUPUI,0,16,34,20.0,14.0,0.5882352941176471,10.0,4.0,0.7142857142857143,71.3,70.8,0.5,-2.43,-1.8,833,1855,0.4490566037735849,618,1229,0.5028478437754271,215,626,0.34345047923322686,542,774,0.7002583979328165,1118,457,289,61,2423
Kansas,0,2,38,30.0,8.0,0.7894736842105263,14.0,2.0,0.875,82.7,66.9,15.799999999999997,25.0,10.53,1182,2393,0.493940660259089,999,1847,0.5408770979967515,183,546,0.33516483516483514,594,906,0.6556291390728477,1589,653,373,192,3141
Kentucky,3,1,36,32.0,4.0,0.8888888888888888,16.0,0.0,1.0,77.3,64.1,13.200000000000003,22.47,9.33,1026,2102,0.48810656517602286,818,1517,0.5392221489782465,208,585,0.35555555555555557,522,742,0.7035040431266847,1324,574,281,176,2782
LSU,0,8,32,21.0,11.0,0.65625,8.0,8.0,0.5,72.7,63.4,9.300000000000004,16.08,6.83,851,1767,0.4816072439162422,636,1196,0.5317725752508361,215,571,0.37653239929947463,409,633,0.6461295418641391,1124,515,255,132,2326
Louisville,1,4,32,25.0,7.0,0.78125,11.0,5.0,0.6875,81.6,68.7,12.899999999999991,19.81,6.84,902,1950,0.4625641025641026,630,1198,0.5258764607679466,272,752,0.3617021276595745,536,770,0.6961038961038961,1220,529,237,148,2612
Manhattan,0,14,30,23.0,7.0,0.7666666666666667,14.0,4.0,0.7777777777777778,75.8,68.0,7.799999999999997,5.78,-1.99,774,1730,0.44739884393063584,608,1250,0.4864,166,480,0.3458333333333333,560,711,0.7876230661040787,1032,418,275,115,2274
Marquette,4,3,33,27.0,6.0,0.8181818181818182,14.0,2.0,0.875,78.5,69.5,9.0,16.28,7.28,901,1871,0.481560662747194,699,1363,0.5128393250183418,202,508,0.39763779527559057,585,759,0.7707509881422925,1208,533,198,117,2589
Maryland,2,6,31,21.0,10.0,0.6774193548387096,11.0,5.0,0.6875,79.7,66.7,13.0,20.56,7.56,901,1940,0.46443298969072166,697,1417,0.4918842625264644,204,523,0.390057361376673,466,654,0.7125382262996942,1241,573,322,198,2472
Memphis,0,7,30,23.0,7.0,0.7666666666666667,13.0,3.0,0.8125,74.4,66.4,8.0,13.23,5.27,787,1809,0.4350469872857933,577,1199,0.48123436196830693,210,610,0.3442622950819672,448,685,0.654014598540146,1203,493,216,152,2232
Michigan State,3,7,35,22.0,13.0,0.6285714285714286,10.0,6.0,0.625,67.6,61.2,6.3999999999999915,16.11,9.71,812,1795,0.4523676880222841,633,1318,0.4802731411229135,179,477,0.3752620545073375,564,767,0.7353324641460235,1226,474,217,121,2367
Milwaukee,0,12,32,24.0,8.0,0.75,13.0,3.0,0.8125,77.1,69.9,7.199999999999989,7.71,0.81,874,1855,0.47115902964959566,628,1160,0.5413793103448276,246,695,0.3539568345323741,472,681,0.6930983847283406,1101,542,283,114,2466
Mississippi State,0,5,31,21.0,10.0,0.6774193548387096,9.0,7.0,0.5625,69.4,59.7,9.700000000000003,17.65,8.0,806,1718,0.4691501746216531,633,1211,0.5227085053674649,173,507,0.34122287968441817,366,543,0.6740331491712708,1148,445,268,116,2151
Missouri,1,6,33,22.0,11.0,0.6666666666666666,9.0,7.0,0.5625,72.4,67.7,4.700000000000003,14.87,10.15,870,1959,0.444104134762634,618,1260,0.49047619047619045,252,699,0.3605150214592275,397,600,0.6616666666666666,1301,452,185,144,2389
North Carolina-Asheville,0,16,32,15.0,17.0,0.46875,7.0,7.0,0.5,72.5,78.6,-6.099999999999994,-13.19,-5.61,801,1848,0.43344155844155846,589,1262,0.46671949286846276,212,586,0.36177474402730375,506,665,0.7609022556390977,1142,430,230,99,2320
North Carolina State,0,9,31,18.0,13.0,0.5806451612903226,9.0,7.0,0.5625,72.5,68.3,4.200000000000003,11.76,7.56,755,1656,0.4559178743961353,507,960,0.528125,248,696,0.3563218390804598,488,634,0.7697160883280757,989,456,238,100,2246
North Carolina-Wilmington,0,11,31,24.0,7.0,0.7741935483870968,15.0,3.0,0.8333333333333334,71.4,60.1,11.300000000000004,8.52,-2.8,801,1747,0.4585002862049227,585,1166,0.5017152658662093,216,581,0.3717728055077453,396,572,0.6923076923076923,1022,456,283,58,2214
Notre Dame,2,5,34,24.0,10.0,0.7058823529411765,10.0,6.0,0.625,79.2,71.3,7.900000000000006,17.32,9.43,917,2055,0.4462287104622871,634,1320,0.4803030303030303,283,735,0.38503401360544215,575,756,0.7605820105820106,1303,558,248,189,2692
Oklahoma State,1,6,32,22.0,10.0,0.6875,10.0,6.0,0.625,69.5,62.6,6.899999999999999,14.62,8.46,800,1784,0.4484304932735426,643,1288,0.49922360248447206,157,496,0.3165322580645161,467,719,0.6495132127955494,1175,408,286,171,2224
Oklahoma,3,1,34,27.0,7.0,0.7941176470588235,12.0,4.0,0.75,70.4,60.0,10.400000000000006,18.86,8.53,853,1912,0.44612970711297073,603,1274,0.47331240188383045,250,638,0.39184952978056425,436,629,0.6931637519872814,1251,482,237,123,2392
Oregon,0,8,33,23.0,10.0,0.696969696969697,10.0,8.0,0.5555555555555556,81.5,73.5,8.0,14.05,6.11,934,2039,0.4580676802354095,643,1286,0.5,291,753,0.38645418326693226,530,685,0.7737226277372263,1190,567,263,91,2689
Penn,0,11,28,22.0,6.0,0.7857142857142857,14.0,0.0,1.0,69.9,60.0,9.900000000000006,8.44,-1.45,668,1432,0.4664804469273743,417,824,0.5060679611650486,251,608,0.4128289473684211,371,523,0.7093690248565966,926,418,199,59,1958
Pitt,2,2,33,28.0,5.0,0.8484848484848485,13.0,3.0,0.8125,74.9,59.2,15.700000000000003,21.49,5.79,893,1766,0.5056625141562854,685,1194,0.5737018425460636,208,572,0.36363636363636365,479,748,0.6403743315508021,1203,589,271,134,2473
Purdue,1,9,30,19.0,11.0,0.6333333333333333,10.0,6.0,0.625,71.9,65.3,6.6000000000000085,15.95,9.42,715,1638,0.4365079365079365,558,1171,0.47651579846285225,157,467,0.3361884368308351,569,757,0.7516512549537648,1015,360,216,85,2156
St. Joseph's,0,7,30,23.0,7.0,0.7666666666666667,12.0,4.0,0.75,70.4,59.5,10.900000000000006,14.61,3.71,725,1637,0.4428833231521075,486,979,0.4964249233912155,239,658,0.36322188449848025,422,615,0.6861788617886179,1060,417,217,166,2111
Sam Houston State,0,15,30,23.0,7.0,0.7666666666666667,17.0,3.0,0.85,72.8,65.0,7.799999999999997,-1.65,-6.87,751,1636,0.45904645476772615,557,1094,0.5091407678244972,194,542,0.35793357933579334,489,694,0.7046109510086456,1111,502,252,174,2185
San Diego,0,13,30,18.0,12.0,0.6,10.0,4.0,0.7142857142857143,75.5,71.4,4.099999999999994,5.46,2.74,765,1626,0.470479704797048,555,1072,0.5177238805970149,210,554,0.37906137184115524,525,789,0.6653992395437263,1147,496,162,101,2265
South Carolina State,0,16,31,20.0,11.0,0.6451612903225806,15.0,3.0,0.8333333333333334,72.2,71.3,0.9000000000000057,-9.2,-10.13,765,1683,0.45454545454545453,604,1199,0.5037531276063386,161,484,0.33264462809917356,547,782,0.6994884910485933,1145,316,247,89,2238
Southern Illinois,0,11,31,24.0,7.0,0.7741935483870968,16.0,2.0,0.8888888888888888,74.4,68.2,6.200000000000003,8.56,2.37,847,1801,0.470294280955025,656,1307,0.5019127773527161,191,494,0.3866396761133603,422,603,0.6998341625207297,1028,430,245,96,2307
Stanford,1,4,33,24.0,9.0,0.7272727272727273,14.0,4.0,0.7777777777777778,72.5,67.6,4.900000000000006,13.25,8.37,851,1925,0.44207792207792207,620,1277,0.485512920908379,231,648,0.35648148148148145,458,676,0.6775147928994083,1279,482,177,117,2391
Syracuse,5,3,35,30.0,5.0,0.8571428571428571,13.0,3.0,0.8125,79.6,69.6,10.0,19.02,9.02,1020,2146,0.47530288909599255,834,1606,0.5193026151930261,186,540,0.34444444444444444,559,806,0.6935483870967742,1425,523,298,247,2785
Texas,4,1,33,26.0,7.0,0.7878787878787878,13.0,3.0,0.8125,79.3,69.7,9.599999999999994,18.91,9.27,916,2055,0.4457420924574209,720,1505,0.47840531561461797,196,550,0.3563636363636364,590,818,0.7212713936430318,1386,478,206,121,2618
Troy,0,14,32,26.0,6.0,0.8125,14.0,2.0,0.875,79.9,70.7,9.200000000000003,2.86,-4.8,914,2116,0.43194706994328924,602,1200,0.5016666666666667,312,916,0.3406113537117904,416,606,0.6864686468646864,1285,495,309,167,2556
Tulsa,1,13,33,23.0,10.0,0.696969696969697,12.0,6.0,0.6666666666666666,73.4,65.3,8.100000000000009,10.41,2.29,877,1884,0.46549893842887474,660,1293,0.5104408352668214,217,591,0.36717428087986465,452,619,0.7302100161550888,1221,488,242,159,2423
Utah State,0,15,33,24.0,9.0,0.7272727272727273,12.0,6.0,0.6666666666666666,66.6,60.0,6.599999999999994,4.16,-1.43,799,1727,0.4626519976838448,665,1271,0.5232100708103855,134,456,0.29385964912280704,465,651,0.7142857142857143,1154,471,168,69,2197
Utah,1,9,33,25.0,8.0,0.7575757575757576,11.0,3.0,0.7857142857142857,66.4,60.3,6.1000000000000085,11.0,5.25,757,1679,0.4508636092912448,521,1059,0.4919735599622285,236,620,0.38064516129032255,441,620,0.7112903225806452,1093,427,163,124,2191
Vermont,0,16,33,21.0,12.0,0.6363636363636364,11.0,5.0,0.6875,68.9,64.0,4.900000000000006,-1.32,-4.85,835,1870,0.446524064171123,656,1350,0.48592592592592593,179,520,0.34423076923076923,426,640,0.665625,1295,477,230,102,2275
Wagner,0,15,32,21.0,11.0,0.65625,14.0,4.0,0.7777777777777778,75.1,71.9,3.1999999999999886,-3.33,-6.48,865,1841,0.46985334057577405,640,1252,0.5111821086261981,225,589,0.38200339558573854,448,616,0.7272727272727273,1098,514,239,89,2403
Wake Forest,1,2,31,25.0,6.0,0.8064516129032258,13.0,3.0,0.8125,77.8,67.8,10.0,16.96,6.96,805,1778,0.452755905511811,614,1218,0.5041050903119869,191,560,0.3410714285714286,611,813,0.7515375153751538,1292,441,201,143,2412
Weber State,0,12,32,26.0,6.0,0.8125,14.0,0.0,1.0,74.5,67.6,6.900000000000006,4.56,-2.01,800,1710,0.4678362573099415,611,1134,0.5388007054673721,189,576,0.328125,596,815,0.7312883435582822,1078,455,211,24,2385
Western Kentucky,0,13,33,24.0,9.0,0.7272727272727273,12.0,2.0,0.8571428571428571,73.6,66.5,7.099999999999994,7.71,1.4,860,1866,0.4608788853161844,607,1171,0.5183603757472246,253,695,0.3640287769784173,457,692,0.6604046242774566,1186,473,234,120,2430
Wisconsin,2,5,32,24.0,8.0,0.75,12.0,4.0,0.75,70.3,59.3,11.0,17.48,6.51,798,1723,0.4631456761462565,597,1160,0.5146551724137931,201,563,0.35701598579040855,453,619,0.7318255250403877,1045,423,221,88,2250
Xavier,1,3,32,26.0,6.0,0.8125,15.0,1.0,0.9375,77.6,66.1,11.5,16.08,4.61,850,1897,0.4480759093305219,644,1326,0.4856711915535445,206,571,0.3607705779334501,576,772,0.7461139896373057,1259,523,172,96,2482
