Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Duke,2,1,35,31.0,4.0,0.8857142857142857,13.0,3.0,0.8125,88.9,69.2,19.700000000000003,28.91,9.16,1093,2209,0.49479402444545045,792,1379,0.574329224075417,301,830,0.36265060240963853,625,906,0.6898454746136865,1303,625,351,113,3112
Florida Atlantic,0,15,31,19.0,12.0,0.6129032258064516,13.0,7.0,0.65,74.3,72.1,2.200000000000003,-3.95,-5.33,859,2011,0.42715067130780704,681,1484,0.45889487870619944,178,527,0.3377609108159393,407,611,0.6661211129296236,1212,483,294,108,2303
Florida,0,5,31,22.0,9.0,0.7096774193548387,10.0,6.0,0.625,80.5,66.6,13.900000000000006,22.27,8.37,892,1899,0.4697209057398631,660,1241,0.5318291700241741,232,658,0.3525835866261398,479,687,0.6972343522561864,1203,519,307,141,2495
Georgia,1,3,32,22.0,10.0,0.6875,10.0,6.0,0.625,76.4,71.0,5.400000000000006,14.68,9.24,871,1947,0.4473549049820236,682,1359,0.5018395879323032,189,588,0.32142857142857145,513,696,0.7370689655172413,1226,495,281,114,2444
Gonzaga,0,6,33,29.0,4.0,0.8787878787878788,13.0,1.0,0.9285714285714286,81.1,66.5,14.599999999999994,13.9,0.74,907,1931,0.46970481615743137,670,1325,0.5056603773584906,237,606,0.3910891089108911,626,855,0.7321637426900585,1370,522,189,113,2677
Hampton,0,15,33,26.0,7.0,0.7878787878787878,17.0,1.0,0.9444444444444444,79.5,71.0,8.5,-0.4,-8.9,933,1940,0.4809278350515464,715,1325,0.539622641509434,218,615,0.3544715447154472,539,805,0.6695652173913044,1241,470,265,115,2623
Hawaii,0,10,33,27.0,6.0,0.8181818181818182,15.0,3.0,0.8333333333333334,71.7,63.1,8.600000000000001,9.81,1.15,818,1818,0.44994499449944997,577,1184,0.4873310810810811,241,634,0.3801261829652997,490,716,0.6843575418994413,1103,546,230,116,2367
Holy Cross,0,16,33,18.0,15.0,0.5454545454545454,9.0,5.0,0.6428571428571429,63.1,59.6,3.5,-1.62,-5.1,694,1711,0.40561075394506135,546,1272,0.42924528301886794,148,439,0.33712984054669703,547,791,0.6915297092288243,1176,438,258,103,2083
UIC,0,15,34,20.0,14.0,0.5882352941176471,8.0,8.0,0.5,73.6,70.6,3.0,1.45,1.42,862,1953,0.44137224782386075,611,1334,0.4580209895052474,251,619,0.40549273021001614,528,802,0.6583541147132169,1180,462,195,48,2503
Illinois,2,4,35,26.0,9.0,0.7428571428571429,11.0,5.0,0.6875,77.4,67.7,9.700000000000003,19.2,9.94,908,1932,0.4699792960662526,654,1240,0.5274193548387097,254,692,0.3670520231213873,638,862,0.740139211136891,1264,590,258,141,2708
Indiana,3,5,37,25.0,12.0,0.6756756756756757,11.0,5.0,0.6875,70.5,62.6,7.899999999999999,19.19,12.08,916,1990,0.46030150753768845,646,1331,0.48534936138241924,270,659,0.40971168437025796,505,726,0.6955922865013774,1303,546,254,192,2607
Kansas,4,1,37,33.0,4.0,0.8918918918918919,16.0,0.0,1.0,90.9,74.7,16.200000000000003,24.38,9.35,1259,2487,0.5062324085243265,1035,1951,0.5304971809328549,224,536,0.417910447761194,623,867,0.7185697808535179,1638,767,357,210,3365
Kent State,1,10,36,30.0,6.0,0.8333333333333334,17.0,1.0,0.9444444444444444,75.9,64.0,11.900000000000006,13.67,2.1,986,2102,0.46907706945765937,762,1488,0.5120967741935484,224,614,0.36482084690553745,536,736,0.7282608695652174,1322,483,229,72,2732
Kentucky,2,4,32,22.0,10.0,0.6875,10.0,6.0,0.625,76.9,68.2,8.700000000000003,19.15,11.99,905,2021,0.4477981197427016,686,1329,0.5161775771256584,219,692,0.31647398843930635,431,638,0.6755485893416928,1283,471,252,153,2460
Marquette,0,5,33,26.0,7.0,0.7878787878787878,13.0,3.0,0.8125,73.1,60.7,12.399999999999991,17.16,4.77,871,1841,0.4731124388919066,698,1385,0.503971119133574,173,456,0.3793859649122807,498,720,0.6916666666666667,1170,462,279,113,2413
Maryland,5,1,36,32.0,4.0,0.8888888888888888,15.0,1.0,0.9375,85.0,70.9,14.099999999999994,23.5,9.38,1083,2248,0.4817615658362989,866,1668,0.5191846522781774,217,580,0.3741379310344828,677,933,0.7256162915326902,1479,714,302,216,3060
McNeese State,0,14,30,21.0,9.0,0.7,17.0,3.0,0.85,70.1,63.6,6.499999999999993,-0.59,-5.8,743,1687,0.44042679312388855,572,1221,0.46846846846846846,171,466,0.3669527896995708,445,681,0.6534508076358296,1139,387,260,153,2102
Miami (FL),0,5,32,24.0,8.0,0.75,10.0,6.0,0.625,74.8,67.4,7.3999999999999915,12.99,5.52,818,1902,0.43007360672975814,582,1218,0.47783251231527096,236,684,0.34502923976608185,523,678,0.7713864306784661,1174,525,285,190,2395
Michigan State,0,10,31,19.0,12.0,0.6129032258064516,10.0,6.0,0.625,69.4,63.8,5.6000000000000085,14.9,9.6,764,1654,0.4619105199516324,584,1196,0.4882943143812709,180,458,0.3930131004366812,442,573,0.7713787085514834,1163,438,155,93,2150
Mississippi State,1,3,35,27.0,8.0,0.7714285714285715,10.0,6.0,0.625,73.8,66.7,7.099999999999994,14.41,7.33,943,1965,0.47989821882951655,751,1414,0.5311173974540311,192,551,0.3484573502722323,504,772,0.6528497409326425,1359,566,294,123,2582
Ole Miss,0,9,31,20.0,11.0,0.6451612903225806,9.0,7.0,0.5625,72.0,64.3,7.700000000000003,13.61,6.85,745,1618,0.4604449938195303,510,1000,0.51,235,618,0.3802588996763754,507,687,0.7379912663755459,1031,427,226,57,2232
Missouri,3,12,36,24.0,12.0,0.6666666666666666,9.0,7.0,0.5625,79.9,72.5,7.400000000000006,14.22,6.81,1031,2253,0.45761207279183314,705,1419,0.49682875264270615,326,834,0.3908872901678657,489,709,0.689703808180536,1415,539,264,154,2877
Montana,0,15,31,16.0,15.0,0.5161290322580645,7.0,7.0,0.5,71.5,73.0,-1.5,-4.2,-1.71,760,1670,0.4550898203592814,547,1074,0.5093109869646183,213,596,0.3573825503355705,485,721,0.6726768377253814,1047,452,164,120,2218
Murray State,0,14,32,19.0,13.0,0.59375,10.0,6.0,0.625,78.6,73.4,5.199999999999989,0.65,-1.94,941,2093,0.44959388437649306,731,1441,0.5072866065232478,210,652,0.3220858895705521,422,584,0.7226027397260274,1281,465,258,158,2514
North Carolina State,1,7,34,23.0,11.0,0.6764705882352942,9.0,7.0,0.5625,75.4,67.8,7.6000000000000085,15.85,8.17,863,1910,0.4518324607329843,585,1137,0.5145118733509235,278,773,0.35963777490297544,561,743,0.7550471063257066,1119,547,269,72,2565
North Carolina-Wilmington,1,13,33,23.0,10.0,0.696969696969697,14.0,4.0,0.7777777777777778,67.9,61.6,6.300000000000004,6.15,-0.09,784,1803,0.4348308374930671,563,1211,0.4649050371593724,221,592,0.3733108108108108,451,655,0.6885496183206107,1136,453,274,104,2240
Notre Dame,1,8,33,22.0,11.0,0.6666666666666666,10.0,6.0,0.625,78.8,68.4,10.399999999999991,15.7,6.17,934,2037,0.4585174275895925,690,1393,0.4953338119167265,244,644,0.37888198757763975,489,690,0.7086956521739131,1351,629,259,163,2601
Ohio State,1,4,32,24.0,8.0,0.75,11.0,5.0,0.6875,73.8,64.9,8.899999999999991,16.14,7.26,825,1702,0.48472385428907167,650,1236,0.5258899676375405,175,466,0.37553648068669526,537,795,0.6754716981132075,1052,483,193,75,2362
Oklahoma State,0,7,32,23.0,9.0,0.71875,10.0,6.0,0.625,71.7,64.1,7.6000000000000085,14.39,6.8,835,1863,0.4482018250134192,668,1353,0.49371766444937176,167,510,0.32745098039215687,456,708,0.6440677966101694,1279,460,247,110,2293
Oklahoma,4,2,36,31.0,5.0,0.8611111111111112,13.0,3.0,0.8125,78.0,64.6,13.400000000000006,21.04,7.7,1011,2281,0.44322665497588776,775,1607,0.48226509023024267,236,674,0.35014836795252224,549,716,0.7667597765363129,1439,517,325,134,2807
Oregon,3,2,35,26.0,9.0,0.7428571428571429,14.0,4.0,0.7777777777777778,85.5,72.5,13.0,19.67,6.93,1014,2082,0.48703170028818443,710,1361,0.5216752387950037,304,721,0.42163661581137307,662,861,0.7688734030197445,1280,580,261,114,2994
Penn,0,11,32,25.0,7.0,0.78125,11.0,3.0,0.7857142857142857,73.2,63.7,9.5,7.96,-1.51,815,1701,0.479129923574368,549,1033,0.5314617618586641,266,668,0.39820359281437123,446,609,0.7323481116584565,1035,561,209,108,2342
Pepperdine,0,10,31,22.0,9.0,0.7096774193548387,13.0,1.0,0.9285714285714286,81.3,74.8,6.5,8.59,3.36,906,1990,0.4552763819095477,673,1355,0.4966789667896679,233,635,0.3669291338582677,474,661,0.7170953101361573,1176,445,229,159,2519
Pitt,2,3,35,29.0,6.0,0.8285714285714286,13.0,3.0,0.8125,72.3,60.9,11.399999999999999,14.69,4.55,928,1974,0.47011144883485306,708,1292,0.5479876160990712,220,682,0.3225806451612903,454,751,0.6045272969374168,1345,590,235,156,2530
San Diego State,0,13,33,21.0,12.0,0.6363636363636364,7.0,7.0,0.5,74.4,70.9,3.5,7.69,6.02,906,1902,0.47634069400630913,759,1493,0.5083724045545881,147,409,0.3594132029339853,496,752,0.6595744680851063,1219,472,225,123,2455
Siena,0,16,36,17.0,19.0,0.4722222222222222,9.0,9.0,0.5,69.9,68.9,1.0,-2.74,-3.71,853,2044,0.41731898238747556,603,1322,0.45612708018154313,250,722,0.3462603878116344,561,754,0.7440318302387268,1361,465,199,149,2517
USC,0,4,32,22.0,10.0,0.6875,12.0,6.0,0.6666666666666666,77.9,69.8,8.100000000000009,16.49,8.3,909,2063,0.4406204556471158,708,1483,0.47741065407956845,201,580,0.34655172413793106,475,686,0.6924198250728864,1231,504,287,129,2494
Southern Illinois,2,11,36,28.0,8.0,0.7777777777777778,14.0,4.0,0.7777777777777778,75.5,67.4,8.099999999999994,9.79,1.67,976,2115,0.4614657210401891,756,1514,0.49933949801849403,220,601,0.36605657237936773,545,880,0.6193181818181818,1396,547,262,171,2717
St. John's (NY),0,9,32,20.0,12.0,0.625,9.0,7.0,0.5625,70.3,68.8,1.5,7.8,6.3,784,1953,0.4014336917562724,645,1469,0.43907420013614706,139,484,0.2871900826446281,543,811,0.6695437731196054,1206,368,323,120,2250
Stanford,1,8,30,20.0,10.0,0.6666666666666666,12.0,6.0,0.6666666666666666,80.7,72.7,8.0,17.03,9.03,822,1823,0.45090510148107515,615,1215,0.5061728395061729,207,608,0.3404605263157895,569,813,0.6998769987699877,1254,480,152,130,2420
Texas Tech,0,6,32,23.0,9.0,0.71875,10.0,6.0,0.625,79.1,71.6,7.5,14.72,7.22,931,1999,0.4657328664332166,785,1611,0.4872749844816884,146,388,0.37628865979381443,524,768,0.6822916666666666,1230,588,243,134,2532
Texas,2,6,34,22.0,12.0,0.6470588235294118,10.0,6.0,0.625,78.1,73.2,4.8999999999999915,14.31,9.98,949,2096,0.4527671755725191,749,1552,0.48260309278350516,200,544,0.36764705882352944,559,814,0.6867321867321867,1356,516,211,131,2657
Tulsa,1,12,34,27.0,7.0,0.7941176470588235,15.0,3.0,0.8333333333333334,80.2,69.5,10.700000000000003,12.66,2.3,961,2016,0.47668650793650796,702,1377,0.5098039215686274,259,639,0.405320813771518,545,724,0.7527624309392266,1214,586,269,153,2726
UCLA,2,8,33,21.0,12.0,0.6363636363636364,11.0,7.0,0.6111111111111112,75.0,72.7,2.299999999999997,13.14,10.77,902,1912,0.47175732217573224,679,1340,0.5067164179104477,223,572,0.38986013986013984,449,649,0.6918335901386748,1209,475,182,93,2476
Utah,0,12,30,21.0,9.0,0.7,10.0,4.0,0.7142857142857143,67.3,61.3,6.0,10.68,5.18,688,1467,0.46898432174505794,452,885,0.5107344632768361,236,582,0.4054982817869416,406,603,0.6733001658374793,917,439,180,82,2018
Valparaiso,0,13,33,25.0,8.0,0.7575757575757576,12.0,2.0,0.8571428571428571,77.7,66.1,11.600000000000009,9.38,-1.24,893,1989,0.4489693313222725,618,1204,0.5132890365448505,275,785,0.3503184713375796,503,754,0.6671087533156499,1242,570,334,136,2564
Wake Forest,1,7,34,21.0,13.0,0.6176470588235294,9.0,7.0,0.5625,82.0,77.1,4.900000000000006,15.24,10.28,1001,2094,0.4780324737344795,761,1439,0.5288394718554552,240,655,0.366412213740458,547,741,0.738191632928475,1309,553,220,140,2789
Western Kentucky,0,9,32,28.0,4.0,0.875,13.0,1.0,0.9285714285714286,77.8,64.7,13.099999999999994,10.46,-0.28,876,1884,0.46496815286624205,597,1150,0.5191304347826087,279,734,0.3801089918256131,460,658,0.6990881458966566,1229,501,228,106,2491
Winthrop,0,16,31,19.0,12.0,0.6129032258064516,10.0,4.0,0.7142857142857143,67.5,65.1,2.4000000000000057,-6.54,-8.21,725,1735,0.41786743515850144,531,1105,0.4805429864253394,194,630,0.30793650793650795,448,684,0.6549707602339181,1178,359,236,129,2092
Wisconsin,1,8,32,19.0,13.0,0.59375,11.0,5.0,0.6875,67.0,65.7,1.2999999999999972,10.09,9.22,731,1675,0.4364179104477612,520,1082,0.4805914972273567,211,593,0.35581787521079256,471,655,0.7190839694656489,1032,407,188,60,2144
Wyoming,1,11,31,22.0,9.0,0.7096774193548387,11.0,3.0,0.7857142857142857,75.0,68.7,6.299999999999997,8.62,2.72,795,1745,0.45558739255014324,663,1305,0.5080459770114942,132,440,0.3,602,862,0.6983758700696056,1245,418,212,136,2324
Xavier,1,7,32,26.0,6.0,0.8125,14.0,2.0,0.875,72.4,62.6,9.800000000000004,13.9,4.09,777,1732,0.44861431870669743,580,1180,0.4915254237288136,197,552,0.35688405797101447,566,785,0.7210191082802547,1188,400,215,143,2317
