Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Dayton,3,11,37,26.0,11.0,0.7027027027027027,10.0,6.0,0.625,72.2,67.0,5.200000000000003,10.55,5.34,935,2018,0.46333002973240833,692,1374,0.5036390101892285,243,644,0.37732919254658387,558,819,0.6813186813186813,1289,485,222,96,2671
Delaware,0,13,35,25.0,10.0,0.7142857142857143,14.0,2.0,0.875,79.5,75.7,3.799999999999997,2.73,-1.09,936,2108,0.444022770398482,684,1381,0.4952932657494569,252,727,0.3466299862448418,658,925,0.7113513513513513,1264,377,208,123,2782
Duke,0,3,35,26.0,9.0,0.7428571428571429,13.0,5.0,0.7222222222222222,78.4,67.4,11.0,19.51,8.48,929,2020,0.4599009900990099,613,1219,0.5028712059064807,316,801,0.3945068664169788,571,783,0.7292464878671775,1207,509,244,105,2745
Eastern Kentucky,0,15,34,24.0,10.0,0.7058823529411765,11.0,5.0,0.6875,78.7,70.9,7.799999999999997,0.6,-4.34,881,1810,0.4867403314917127,566,1003,0.5643070787637089,315,807,0.3903345724907063,600,798,0.7518796992481203,884,498,299,67,2677
Florida,4,1,39,36.0,3.0,0.9230769230769231,18.0,0.0,1.0,69.9,57.8,12.100000000000009,20.69,8.54,945,2056,0.4596303501945525,690,1345,0.5130111524163569,255,711,0.35864978902953587,582,871,0.6681974741676234,1385,509,274,118,2727
George Washington,0,9,33,24.0,9.0,0.7272727272727273,11.0,5.0,0.6875,73.2,67.0,6.200000000000003,10.6,4.42,839,1812,0.4630242825607064,652,1298,0.50231124807396,187,514,0.3638132295719844,550,845,0.650887573964497,1229,461,235,135,2415
Gonzaga,1,8,36,29.0,7.0,0.8055555555555556,15.0,3.0,0.8333333333333334,76.7,65.9,10.799999999999997,15.56,5.36,972,1963,0.4951604686704024,717,1320,0.5431818181818182,255,643,0.3965785381026439,562,793,0.7087011349306431,1291,525,235,142,2761
Harvard,1,12,32,27.0,5.0,0.84375,13.0,1.0,0.9285714285714286,73.2,61.0,12.200000000000003,10.79,-0.47,786,1691,0.46481371969248964,602,1213,0.4962901896125309,184,478,0.38493723849372385,587,811,0.7237977805178791,1092,449,243,155,2343
Iowa State,2,3,36,28.0,8.0,0.7777777777777778,11.0,7.0,0.6111111111111112,83.0,74.4,8.599999999999994,18.52,9.88,1062,2239,0.4743188923626619,761,1399,0.5439599714081487,301,840,0.35833333333333334,564,814,0.6928746928746928,1387,663,214,106,2989
Kansas State,0,9,33,20.0,13.0,0.6060606060606061,10.0,8.0,0.5555555555555556,69.1,65.4,3.6999999999999886,12.14,8.47,798,1840,0.43369565217391304,600,1242,0.4830917874396135,198,598,0.3311036789297659,486,741,0.6558704453441295,1180,503,205,98,2280
Kansas,1,2,35,25.0,10.0,0.7142857142857143,14.0,4.0,0.7777777777777778,79.0,70.1,8.900000000000006,20.25,11.4,955,1937,0.4930304594734125,766,1381,0.554670528602462,189,556,0.33992805755395683,665,935,0.7112299465240641,1336,523,204,196,2764
Kentucky,3,8,40,29.0,11.0,0.725,12.0,6.0,0.6666666666666666,74.8,66.6,8.200000000000003,18.07,9.89,1004,2213,0.45368278355173974,801,1602,0.5,203,611,0.3322422258592471,781,1146,0.6815008726003491,1607,446,189,236,2992
Louisiana-Lafayette,0,14,35,23.0,12.0,0.6571428571428571,11.0,7.0,0.6111111111111112,81.0,75.2,5.799999999999997,2.91,-0.28,988,2127,0.46450399623883404,742,1457,0.5092656142759094,246,670,0.36716417910447763,613,913,0.6714129244249726,1329,472,250,144,2835
Louisville,2,4,37,31.0,6.0,0.8378378378378378,15.0,3.0,0.8333333333333334,81.0,61.1,19.9,24.69,4.79,1051,2232,0.47087813620071683,763,1449,0.5265700483091788,288,783,0.367816091954023,608,920,0.6608695652173913,1396,568,370,173,2998
Manhattan,0,13,33,25.0,8.0,0.7575757575757576,15.0,5.0,0.75,77.0,70.0,7.0,6.04,-0.9,828,1837,0.45073489384866633,620,1273,0.4870384917517675,208,564,0.36879432624113473,676,1019,0.6633954857703631,1234,433,273,200,2540
UMass,0,6,33,24.0,9.0,0.7272727272727273,10.0,6.0,0.625,75.8,71.2,4.599999999999994,10.61,6.0,900,1962,0.45871559633027525,723,1450,0.4986206896551724,177,512,0.345703125,525,769,0.682704811443433,1267,499,226,178,2502
Memphis,1,8,34,24.0,10.0,0.7058823529411765,12.0,6.0,0.6666666666666666,76.9,70.5,6.400000000000006,13.02,7.14,958,2009,0.476854156296665,776,1457,0.5326012354152367,182,552,0.32971014492753625,516,801,0.6441947565543071,1268,591,294,159,2614
Mercer,1,14,36,27.0,9.0,0.75,14.0,4.0,0.7777777777777778,78.8,66.9,11.899999999999991,5.33,-3.42,982,2061,0.4764677341096555,692,1305,0.5302681992337165,290,756,0.3835978835978836,582,791,0.7357774968394437,1338,586,211,147,2836
Michigan State,3,4,38,29.0,9.0,0.7631578947368421,12.0,6.0,0.6666666666666666,75.5,65.6,9.900000000000006,19.35,9.38,1024,2159,0.4742936544696619,717,1376,0.5210755813953488,307,783,0.39208173690932313,515,728,0.7074175824175825,1400,637,259,174,2870
Michigan,0,2,37,28.0,9.0,0.7567567567567568,15.0,3.0,0.8333333333333334,73.9,65.1,8.800000000000011,18.52,9.65,945,1982,0.47679112008072655,626,1188,0.5269360269360269,319,794,0.4017632241813602,527,691,0.7626628075253257,1160,525,191,88,2736
Milwaukee,0,15,35,21.0,14.0,0.6,7.0,9.0,0.4375,70.4,70.5,-0.09999999999999432,-1.53,-0.44,808,1888,0.4279661016949153,563,1134,0.4964726631393298,245,754,0.3249336870026525,604,823,0.7339003645200486,1182,476,200,85,2465
Nebraska,0,11,32,19.0,13.0,0.59375,11.0,7.0,0.6111111111111112,66.8,65.2,1.5999999999999943,10.13,8.5,719,1684,0.42695961995249404,531,1120,0.47410714285714284,188,564,0.3333333333333333,511,713,0.7166900420757363,1059,304,222,99,2137
New Mexico State,0,13,36,26.0,10.0,0.7222222222222222,12.0,4.0,0.75,77.0,67.1,9.900000000000006,6.16,-2.58,936,1918,0.4880083420229406,742,1395,0.5318996415770609,194,523,0.37093690248565964,705,1027,0.6864654333008764,1346,474,169,224,2771
New Mexico,0,7,34,27.0,7.0,0.7941176470588235,15.0,3.0,0.8333333333333334,74.0,66.1,7.900000000000006,12.72,4.84,847,1851,0.457590491626148,650,1258,0.5166931637519873,197,593,0.33220910623946037,625,863,0.7242178447276941,1296,522,162,172,2516
North Carolina Central,0,14,34,28.0,6.0,0.8235294117647058,16.0,1.0,0.9411764705882353,73.9,59.5,14.400000000000006,3.97,-8.03,847,1832,0.4623362445414847,663,1287,0.5151515151515151,184,545,0.3376146788990826,635,872,0.7282110091743119,1197,500,262,137,2513
North Carolina State,0,12,36,22.0,14.0,0.6111111111111112,9.0,9.0,0.5,71.1,69.6,1.5,9.02,7.44,950,2060,0.46116504854368934,790,1535,0.5146579804560261,160,525,0.3047619047619048,501,762,0.65748031496063,1239,466,173,149,2561
UNC,1,6,34,24.0,10.0,0.7058823529411765,13.0,5.0,0.7222222222222222,76.6,69.8,6.799999999999997,15.24,8.42,953,2057,0.4632960622265435,807,1623,0.49722735674676527,146,434,0.33640552995391704,552,882,0.6258503401360545,1350,523,249,161,2604
North Dakota State,1,12,33,26.0,7.0,0.7878787878787878,12.0,2.0,0.8571428571428571,75.5,65.6,9.900000000000006,6.31,-0.02,888,1759,0.5048322910744741,712,1276,0.5579937304075235,176,483,0.36438923395445133,540,719,0.7510431154381085,1081,382,206,145,2492
Ohio State,0,6,35,25.0,10.0,0.7142857142857143,10.0,8.0,0.5555555555555556,69.5,59.8,9.700000000000003,17.84,8.12,843,1875,0.4496,643,1258,0.5111287758346582,200,617,0.3241491085899514,546,793,0.6885245901639344,1187,421,270,157,2432
Oklahoma State,0,9,34,21.0,13.0,0.6176470588235294,8.0,10.0,0.4444444444444444,80.2,69.6,10.600000000000009,19.02,8.34,898,1941,0.46264811952601753,659,1285,0.51284046692607,239,656,0.3643292682926829,693,964,0.7188796680497925,1203,463,260,160,2728
Oklahoma,0,5,33,23.0,10.0,0.696969696969697,12.0,6.0,0.6666666666666666,81.9,76.0,5.900000000000006,14.91,8.97,909,2034,0.4469026548672566,624,1282,0.48673946957878317,285,752,0.37898936170212766,601,802,0.7493765586034913,1242,483,224,108,2704
Oregon,1,7,34,24.0,10.0,0.7058823529411765,10.0,8.0,0.5555555555555556,81.9,74.1,7.800000000000011,15.75,8.05,928,1977,0.46939807789580174,669,1311,0.5102974828375286,259,666,0.3888888888888889,668,865,0.7722543352601156,1159,492,263,113,2783
Pitt,1,9,36,26.0,10.0,0.7222222222222222,11.0,7.0,0.6111111111111112,71.8,61.9,9.899999999999999,17.46,7.54,895,1944,0.46039094650205764,712,1422,0.5007032348804501,183,522,0.3505747126436782,613,861,0.7119628339140535,1291,563,254,107,2586
Providence,0,11,35,23.0,12.0,0.6571428571428571,10.0,8.0,0.5555555555555556,73.3,69.8,3.5,11.37,7.85,849,1984,0.4279233870967742,631,1356,0.46533923303834807,218,628,0.3471337579617834,650,831,0.7821901323706378,1278,476,194,173,2566
St. Joseph's,0,10,34,24.0,10.0,0.7058823529411765,11.0,5.0,0.6875,71.6,67.6,4.0,9.05,5.08,840,1789,0.4695360536612633,590,1129,0.5225863596102746,250,660,0.3787878787878788,503,780,0.6448717948717949,1218,476,151,154,2433
Saint Louis,1,5,34,27.0,7.0,0.7941176470588235,13.0,3.0,0.8125,69.8,61.9,7.899999999999999,11.63,4.24,829,1869,0.4435527019796683,639,1268,0.5039432176656151,190,601,0.3161397670549085,526,755,0.6966887417218544,1231,482,253,138,2374
San Diego State,2,4,36,31.0,5.0,0.8611111111111112,16.0,2.0,0.8888888888888888,70.3,57.0,13.299999999999997,14.95,4.86,873,2009,0.4345445495271279,687,1490,0.4610738255033557,186,519,0.3583815028901734,598,902,0.6629711751662971,1364,356,274,183,2530
Stanford,2,10,36,23.0,13.0,0.6388888888888888,10.0,8.0,0.5555555555555556,72.7,68.2,4.5,13.42,9.0,896,1950,0.4594871794871795,688,1379,0.49891225525743294,208,571,0.36427320490367776,616,877,0.7023945267958951,1257,415,191,154,2616
Stephen F. Austin,1,12,35,32.0,3.0,0.9142857142857143,18.0,0.0,1.0,76.0,63.4,12.600000000000001,4.82,-6.76,922,1992,0.46285140562248994,674,1274,0.5290423861852434,248,718,0.34540389972144847,569,800,0.71125,1186,574,257,104,2661
Syracuse,1,3,34,28.0,6.0,0.8235294117647058,14.0,4.0,0.7777777777777778,68.0,59.2,8.799999999999997,16.05,7.25,819,1873,0.43726641751201284,652,1368,0.4766081871345029,167,505,0.3306930693069307,506,715,0.7076923076923077,1200,402,271,171,2311
Tennessee,2,11,37,24.0,13.0,0.6486486486486487,11.0,7.0,0.6111111111111112,72.2,61.7,10.5,17.34,7.84,927,2048,0.45263671875,722,1417,0.5095271700776288,205,631,0.3248811410459588,613,852,0.7194835680751174,1424,472,192,172,2672
Texas,1,7,35,24.0,11.0,0.6857142857142857,11.0,7.0,0.6111111111111112,74.2,70.7,3.5,12.67,9.15,905,2095,0.431980906921241,727,1550,0.46903225806451615,178,545,0.326605504587156,610,909,0.671067106710671,1449,452,199,206,2598
Tulsa,0,13,34,21.0,13.0,0.6176470588235294,13.0,3.0,0.8125,72.7,67.6,5.1000000000000085,6.23,1.17,835,1899,0.43970510795155343,638,1296,0.49228395061728397,197,603,0.32669983416252074,604,894,0.6756152125279642,1231,427,232,127,2471
UCLA,2,4,37,28.0,9.0,0.7567567567567568,12.0,6.0,0.6666666666666666,81.2,70.4,10.799999999999997,18.4,7.62,1073,2196,0.48861566484517305,844,1593,0.5298179535467671,229,603,0.37976782752902155,628,839,0.7485101311084624,1308,636,341,111,3003
Villanova,1,2,34,29.0,5.0,0.8529411764705882,16.0,2.0,0.8888888888888888,78.0,66.5,11.5,18.97,7.5,870,1907,0.4562139486103828,566,1052,0.5380228136882129,304,855,0.35555555555555557,607,848,0.7158018867924528,1263,523,236,141,2651
VCU,0,5,35,26.0,9.0,0.7428571428571429,12.0,4.0,0.75,75.0,65.2,9.799999999999997,14.55,4.78,922,2196,0.4198542805100182,662,1452,0.4559228650137741,260,744,0.34946236559139787,520,772,0.6735751295336787,1317,459,391,150,2624
Virginia,2,1,37,30.0,7.0,0.8108108108108109,16.0,2.0,0.8888888888888888,66.2,55.7,10.5,18.38,7.86,855,1884,0.4538216560509554,649,1325,0.489811320754717,206,559,0.3685152057245081,533,792,0.672979797979798,1312,484,193,150,2449
Weber State,0,16,31,19.0,12.0,0.6129032258064516,14.0,6.0,0.7,72.7,66.5,6.200000000000003,-0.92,-4.23,732,1541,0.47501622323166776,510,975,0.5230769230769231,222,566,0.392226148409894,568,767,0.7405475880052151,1065,407,131,123,2254
Western Michigan,0,14,33,23.0,10.0,0.696969696969697,14.0,4.0,0.7777777777777778,71.9,67.7,4.200000000000003,1.73,-1.45,779,1684,0.46258907363420426,584,1091,0.535288725939505,195,593,0.3288364249578415,620,856,0.7242990654205608,1143,376,194,111,2373
Wichita State,1,1,36,35.0,1.0,0.9722222222222222,18.0,0.0,1.0,75.2,59.5,15.700000000000003,16.65,1.73,896,1942,0.46138002059732236,646,1229,0.5256305939788446,250,713,0.3506311360448808,664,916,0.7248908296943232,1381,491,247,184,2706
Wisconsin,4,2,38,30.0,8.0,0.7894736842105263,12.0,6.0,0.6666666666666666,73.5,64.0,9.5,19.69,10.19,927,2019,0.4591381872213967,630,1229,0.5126118795768918,297,790,0.3759493670886076,642,861,0.7456445993031359,1266,468,183,127,2793
Wofford,0,15,33,20.0,13.0,0.6060606060606061,11.0,5.0,0.6875,66.8,62.2,4.599999999999994,-4.32,-5.95,808,1804,0.44789356984478934,612,1260,0.4857142857142857,196,544,0.3602941176470588,393,592,0.6638513513513513,1090,423,205,54,2205
