Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Davidson,0,14,34,26.0,8.0,0.7647058823529411,17.0,1.0,0.9444444444444444,73.2,62.1,11.100000000000001,7.27,-3.45,837,1813,0.4616657473800331,581,1119,0.5192135835567471,256,694,0.3688760806916426,560,704,0.7954545454545454,1145,473,189,101,2490
Duke,3,2,36,30.0,6.0,0.8333333333333334,14.0,4.0,0.7777777777777778,77.2,65.3,11.900000000000006,21.43,9.54,960,2033,0.4722085587801279,690,1357,0.5084745762711864,270,676,0.3994082840236686,588,796,0.7386934673366834,1208,515,232,135,2778
Florida Gulf Coast,0,15,37,26.0,11.0,0.7027027027027027,13.0,5.0,0.7222222222222222,72.9,66.7,6.200000000000003,2.76,-2.07,976,2112,0.4621212121212121,729,1390,0.5244604316546763,247,722,0.34210526315789475,497,736,0.6752717391304348,1340,523,331,139,2696
Florida,2,3,37,29.0,8.0,0.7837837837837838,14.0,4.0,0.7777777777777778,71.4,54.4,17.000000000000007,23.86,6.83,960,2010,0.47761194029850745,660,1216,0.5427631578947368,300,794,0.3778337531486146,422,623,0.6773675762439807,1297,540,265,120,2642
Georgetown,0,2,32,25.0,7.0,0.78125,14.0,4.0,0.7777777777777778,64.7,56.4,8.300000000000004,15.84,7.59,737,1627,0.45298094652735094,548,1091,0.5022914757103575,189,536,0.35261194029850745,407,599,0.679465776293823,1060,474,240,123,2070
Gonzaga,1,1,35,32.0,3.0,0.9142857142857143,16.0,0.0,1.0,77.0,59.9,17.1,20.47,4.18,961,1934,0.4968976215098242,735,1325,0.5547169811320755,226,609,0.37110016420361247,548,777,0.7052767052767053,1310,530,277,96,2696
Harvard,1,14,30,20.0,10.0,0.6666666666666666,11.0,3.0,0.7857142857142857,68.3,64.1,4.200000000000003,3.95,0.16,677,1425,0.4750877192982456,486,945,0.5142857142857142,191,480,0.39791666666666664,504,697,0.7230989956958394,881,392,218,126,2049
Illinois,1,7,36,23.0,13.0,0.6388888888888888,8.0,10.0,0.4444444444444444,68.5,64.8,3.700000000000003,13.22,10.08,858,2084,0.41170825335892514,578,1211,0.4772914946325351,280,873,0.3207331042382589,469,646,0.7260061919504643,1215,365,245,142,2465
Indiana,2,1,36,29.0,7.0,0.8055555555555556,14.0,4.0,0.7777777777777778,78.6,62.1,16.499999999999993,24.9,8.38,951,1971,0.4824961948249619,694,1334,0.52023988005997,257,637,0.40345368916797486,672,904,0.7433628318584071,1378,514,256,130,2831
Iona,0,15,34,20.0,14.0,0.5882352941176471,11.0,7.0,0.6111111111111112,80.4,76.3,4.1000000000000085,4.04,-0.02,956,2106,0.4539411206077873,673,1335,0.5041198501872659,283,771,0.3670557717250324,538,689,0.7808417997097242,1229,523,222,101,2733
Iowa State,1,10,35,23.0,12.0,0.6571428571428571,11.0,7.0,0.6111111111111112,79.4,71.0,8.400000000000006,14.5,6.13,962,2111,0.45570819516816674,616,1187,0.518955349620893,346,924,0.37445887445887444,509,696,0.7313218390804598,1341,560,223,97,2779
James Madison,0,16,36,21.0,15.0,0.5833333333333334,11.0,7.0,0.6111111111111112,65.2,64.6,0.6000000000000085,-1.73,-2.28,818,1941,0.42143225141679547,607,1313,0.4623000761614623,211,628,0.3359872611464968,499,714,0.6988795518207283,1179,423,272,166,2346
Kansas State,0,4,35,27.0,8.0,0.7714285714285715,14.0,4.0,0.7777777777777778,69.0,60.4,8.600000000000001,13.53,6.53,872,2002,0.4355644355644356,634,1344,0.47172619047619047,238,658,0.3617021276595745,432,631,0.6846275752773375,1235,557,247,129,2414
Kansas,2,1,37,31.0,6.0,0.8378378378378378,14.0,4.0,0.7777777777777778,75.2,61.9,13.300000000000004,20.79,7.54,985,2049,0.4807223035627135,769,1455,0.5285223367697595,216,594,0.36363636363636365,596,809,0.7367119901112484,1450,575,260,247,2782
La Salle,2,13,34,24.0,10.0,0.7058823529411765,11.0,5.0,0.6875,72.1,66.4,5.699999999999989,10.13,4.46,871,1931,0.4510616261004661,609,1236,0.49271844660194175,262,695,0.376978417266187,446,605,0.7371900826446282,1062,481,263,119,2450
Louisville,5,1,40,35.0,5.0,0.875,14.0,4.0,0.7777777777777778,74.5,58.8,15.700000000000003,24.81,9.13,1048,2300,0.45565217391304347,818,1609,0.5083903045369795,230,691,0.33285094066570187,652,920,0.7086956521739131,1471,584,430,168,2978
Marquette,3,3,35,26.0,9.0,0.7428571428571429,14.0,4.0,0.7777777777777778,68.1,62.6,5.499999999999993,14.04,8.58,842,1844,0.4566160520607375,695,1347,0.5159613956941351,147,497,0.29577464788732394,551,755,0.7298013245033113,1240,483,231,123,2382
Memphis,1,6,36,31.0,5.0,0.8611111111111112,16.0,0.0,1.0,74.5,64.9,9.599999999999994,12.26,2.7,976,2071,0.4712699179140512,756,1479,0.5111561866125761,220,592,0.3716216216216216,509,771,0.6601815823605707,1350,605,321,231,2681
Miami (FL),2,2,36,29.0,7.0,0.8055555555555556,15.0,3.0,0.8333333333333334,69.7,60.6,9.100000000000001,16.99,7.88,895,1968,0.45477642276422764,641,1267,0.5059194948697711,254,701,0.362339514978602,465,680,0.6838235294117647,1287,408,223,159,2509
Michigan State,2,3,36,27.0,9.0,0.75,13.0,5.0,0.7222222222222222,68.0,59.1,8.899999999999999,18.64,10.55,882,1921,0.459135866736075,705,1398,0.5042918454935622,177,523,0.3384321223709369,507,710,0.7140845070422536,1361,474,289,140,2448
Michigan,3,4,39,31.0,8.0,0.7948717948717948,12.0,6.0,0.6666666666666666,75.2,63.3,11.900000000000006,21.28,10.05,1093,2260,0.4836283185840708,797,1491,0.5345405767940979,296,769,0.38491547464239273,450,642,0.7009345794392523,1366,565,239,108,2932
Minnesota,1,11,34,21.0,13.0,0.6176470588235294,8.0,10.0,0.4444444444444444,68.7,62.2,6.5,16.83,10.3,815,1838,0.4434167573449401,631,1292,0.48839009287925694,184,546,0.336996336996337,523,764,0.6845549738219895,1308,503,253,187,2337
Ole Miss,1,12,36,27.0,9.0,0.75,12.0,6.0,0.6666666666666666,77.2,66.9,10.299999999999997,14.42,4.14,977,2230,0.43811659192825114,739,1495,0.494314381270903,238,735,0.3238095238095238,587,866,0.6778290993071594,1400,450,297,185,2779
Missouri,0,9,34,23.0,11.0,0.6764705882352942,11.0,7.0,0.6111111111111112,76.1,66.7,9.399999999999991,15.41,6.0,924,2015,0.458560794044665,709,1380,0.513768115942029,215,635,0.33858267716535434,525,706,0.7436260623229461,1385,472,229,119,2588
Montana,0,13,32,25.0,7.0,0.78125,19.0,1.0,0.95,69.9,65.5,4.400000000000006,-1.11,-4.21,760,1635,0.4648318042813456,541,1046,0.517208413001912,219,589,0.37181663837011886,499,651,0.7665130568356375,999,405,187,100,2238
UNLV,0,5,35,25.0,10.0,0.7142857142857143,10.0,6.0,0.625,71.4,63.0,8.400000000000006,12.92,5.71,872,2002,0.4355644355644356,645,1313,0.49124143183549124,227,689,0.32946298984034833,525,747,0.7028112449799196,1406,562,253,203,2498
New Mexico State,0,13,35,24.0,11.0,0.6857142857142857,14.0,4.0,0.7777777777777778,67.3,62.1,5.199999999999996,5.11,0.7,832,1828,0.4551422319474836,695,1390,0.5,137,438,0.3127853881278539,554,845,0.6556213017751479,1320,401,198,193,2355
New Mexico,0,3,35,29.0,6.0,0.8285714285714286,13.0,3.0,0.8125,67.3,60.6,6.699999999999996,13.28,6.63,768,1815,0.4231404958677686,547,1186,0.4612141652613828,221,629,0.35135135135135137,598,829,0.721351025331725,1232,505,220,134,2355
North Carolina A&T,0,16,37,20.0,17.0,0.5405405405405406,8.0,8.0,0.5,62.1,61.9,0.20000000000000284,-6.94,-6.3,776,1927,0.40269849507005706,561,1220,0.4598360655737705,215,707,0.3041018387553041,532,809,0.657601977750309,1293,405,261,165,2299
North Carolina State,0,8,35,24.0,11.0,0.6857142857142857,11.0,7.0,0.6111111111111112,77.4,70.2,7.200000000000003,14.32,7.17,985,1987,0.4957221942627076,801,1516,0.5283641160949868,184,471,0.39065817409766457,554,813,0.6814268142681427,1286,511,227,147,2708
UNC,1,8,36,25.0,11.0,0.6944444444444444,12.0,6.0,0.6666666666666666,76.7,69.2,7.5,14.52,8.01,1023,2321,0.44075829383886256,751,1598,0.46996245306633294,272,723,0.37621023513139695,442,655,0.6748091603053435,1387,616,303,117,2762
Northwestern State,0,14,32,23.0,9.0,0.71875,15.0,3.0,0.8333333333333334,80.0,71.4,8.599999999999994,0.41,-3.77,919,2007,0.45789735924265074,730,1404,0.51994301994302,189,603,0.31343283582089554,532,775,0.6864516129032258,1245,489,307,151,2559
Notre Dame,0,7,35,25.0,10.0,0.7142857142857143,11.0,7.0,0.6111111111111112,70.0,63.5,6.5,13.74,7.22,892,1929,0.46241575946086055,664,1312,0.5060975609756098,228,617,0.3695299837925446,438,618,0.7087378640776699,1267,587,175,132,2450
Ohio State,3,2,37,29.0,8.0,0.7837837837837838,13.0,5.0,0.7222222222222222,70.2,59.4,10.800000000000004,20.19,9.32,928,2057,0.45114244044725327,701,1419,0.4940098661028894,227,638,0.3557993730407524,516,729,0.7078189300411523,1306,493,248,162,2599
Oklahoma State,0,5,33,24.0,9.0,0.7272727272727273,13.0,5.0,0.7222222222222222,71.8,63.0,8.799999999999997,15.57,6.73,814,1854,0.43905070118662354,631,1274,0.49529042386185246,183,580,0.31551724137931036,560,751,0.7456724367509987,1197,398,248,155,2371
Oklahoma,0,10,32,20.0,12.0,0.625,12.0,7.0,0.631578947368421,70.6,66.3,4.299999999999997,11.4,7.09,803,1847,0.4347590687601516,644,1354,0.4756277695716396,159,493,0.3225152129817444,495,654,0.7568807339449541,1168,394,206,89,2260
Oregon,2,12,37,28.0,9.0,0.7567567567567568,12.0,6.0,0.6666666666666666,71.6,63.6,7.999999999999993,13.82,5.77,944,2110,0.44739336492890996,752,1533,0.49054142204827134,192,577,0.3327556325823224,570,809,0.7045735475896168,1389,484,314,146,2650
Pacific,0,15,35,22.0,13.0,0.6285714285714286,13.0,5.0,0.7222222222222222,67.0,63.9,3.1000000000000014,1.96,1.05,824,1839,0.4480696030451332,599,1249,0.4795836669335468,225,590,0.3813559322033898,471,684,0.6885964912280702,1128,510,194,46,2344
Pitt,0,8,33,24.0,9.0,0.7272727272727273,12.0,6.0,0.6666666666666666,69.2,56.0,13.200000000000003,18.82,5.63,837,1775,0.4715492957746479,674,1308,0.5152905198776758,163,467,0.3490364025695932,445,666,0.6681681681681682,1163,537,218,131,2282
Saint Louis,1,4,35,28.0,7.0,0.8,13.0,3.0,0.8125,68.2,58.2,10.0,14.33,4.28,808,1812,0.445916114790287,598,1195,0.500418410041841,210,617,0.34035656401944897,562,798,0.7042606516290727,1144,453,267,109,2388
Saint Mary's (CA),0,11,35,28.0,7.0,0.8,14.0,2.0,0.875,74.6,62.9,11.699999999999996,14.51,3.31,910,1939,0.4693140794223827,637,1211,0.5260115606936416,273,728,0.375,517,713,0.7251051893408135,1295,502,214,98,2610
San Diego State,1,7,34,23.0,11.0,0.6764705882352942,9.0,7.0,0.5625,69.3,61.1,8.199999999999996,13.01,6.19,839,1916,0.43789144050104384,637,1298,0.49075500770416025,202,618,0.3268608414239482,476,697,0.6829268292682927,1253,425,235,155,2356
South Dakota State,0,13,35,25.0,10.0,0.7142857142857143,13.0,3.0,0.8125,73.4,65.7,7.700000000000003,2.36,-3.27,910,1938,0.4695562435500516,640,1244,0.5144694533762058,270,694,0.38904899135446686,478,627,0.7623604465709729,1211,506,175,78,2568
Southern,0,16,33,23.0,10.0,0.696969696969697,15.0,3.0,0.8333333333333334,67.4,57.3,10.100000000000009,-2.61,-10.31,761,1757,0.4331246442800228,535,1138,0.47012302284710017,226,619,0.3651050080775444,475,689,0.6894049346879536,1152,376,244,134,2223
Syracuse,4,4,40,30.0,10.0,0.75,11.0,7.0,0.6111111111111112,70.4,58.7,11.700000000000003,20.3,8.57,1007,2293,0.43916266899258616,774,1597,0.48465873512836566,233,696,0.33477011494252873,569,843,0.67497034400949,1535,562,360,248,2816
Temple,1,9,34,24.0,10.0,0.7058823529411765,11.0,5.0,0.6875,72.2,67.9,4.299999999999997,9.52,5.2,851,1986,0.4284994964753273,608,1246,0.48796147672552165,243,740,0.32837837837837835,511,707,0.7227722772277227,1162,497,267,126,2456
UCLA,0,6,35,25.0,10.0,0.7142857142857143,13.0,5.0,0.7222222222222222,74.4,69.3,5.1000000000000085,12.88,7.82,961,2131,0.4509619896762084,790,1617,0.48855905998763144,171,514,0.3326848249027237,511,706,0.7237960339943342,1276,559,283,127,2604
Valparaiso,0,14,34,26.0,8.0,0.7647058823529411,13.0,3.0,0.8125,71.2,62.3,8.900000000000006,7.14,-1.13,823,1699,0.48440258975868156,570,1019,0.5593719332679097,253,680,0.3720588235294118,521,713,0.7307152875175316,1109,467,232,114,2420
Villanova,0,9,34,20.0,14.0,0.5882352941176471,10.0,8.0,0.5555555555555556,67.9,65.1,2.8000000000000114,10.74,8.53,732,1760,0.4159090909090909,528,1143,0.46194225721784776,204,617,0.33063209076175043,639,889,0.718785151856018,1234,413,263,114,2307
VCU,1,5,36,27.0,9.0,0.75,12.0,4.0,0.75,76.9,64.5,12.400000000000006,16.89,4.47,1010,2243,0.4502897904592064,729,1443,0.5051975051975052,281,800,0.35125,469,669,0.7010463378176383,1244,521,422,109,2770
Western Kentucky,0,16,36,20.0,16.0,0.5555555555555556,10.0,10.0,0.5,66.9,65.7,1.2000000000000028,-0.65,-1.14,837,1959,0.42725880551301687,611,1250,0.4888,226,709,0.31875881523272215,509,755,0.6741721854304635,1307,400,223,115,2409
Wichita State,4,9,39,30.0,9.0,0.7692307692307693,12.0,6.0,0.6666666666666666,69.7,61.2,8.5,14.68,6.09,954,2166,0.4404432132963989,695,1401,0.49607423269093504,259,765,0.338562091503268,553,791,0.6991150442477876,1497,530,289,173,2720
Wisconsin,0,5,35,23.0,12.0,0.6571428571428571,12.0,6.0,0.6666666666666666,65.0,55.9,9.100000000000001,18.76,9.73,823,1960,0.41989795918367345,564,1175,0.48,259,785,0.32993630573248406,369,582,0.634020618556701,1287,465,200,153,2274
