Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Arizona,0,6,33,25.0,8.0,0.7575757575757576,12.0,6.0,0.6666666666666666,81.2,69.0,12.200000000000003,19.5,7.28,926,1922,0.481789802289282,711,1360,0.5227941176470589,215,562,0.38256227758007116,613,848,0.722877358490566,1329,478,162,158,2680
Arkansas-Little Rock,0,12,33,29.0,4.0,0.8787878787878788,17.0,3.0,0.85,70.9,59.6,11.300000000000004,7.01,-2.92,836,1827,0.4575807334428024,587,1186,0.49494097807757165,249,641,0.38845553822152884,420,572,0.7342657342657343,1118,433,216,105,2341
Austin Peay,0,16,35,18.0,17.0,0.5142857142857142,7.0,9.0,0.4375,76.0,76.0,0.0,-5.97,-3.61,920,1988,0.46277665995975853,701,1358,0.5162002945508101,219,630,0.3476190476190476,602,899,0.6696329254727474,1289,473,242,101,2661
Baylor,0,5,33,22.0,11.0,0.6666666666666666,10.0,8.0,0.5555555555555556,77.2,69.3,7.900000000000006,17.04,10.36,903,1935,0.4666666666666667,699,1379,0.5068890500362582,204,556,0.3669064748201439,536,737,0.7272727272727273,1235,587,260,133,2546
Buffalo,0,14,34,20.0,14.0,0.5882352941176471,10.0,8.0,0.5555555555555556,77.6,75.1,2.5,1.25,0.58,892,2037,0.4378988708885616,639,1287,0.4965034965034965,253,750,0.3373333333333333,600,845,0.7100591715976331,1332,433,236,123,2637
Butler,0,9,31,21.0,10.0,0.6774193548387096,10.0,8.0,0.5555555555555556,80.6,71.2,9.399999999999991,16.27,6.85,868,1864,0.4656652360515021,648,1295,0.5003861003861004,220,569,0.3866432337434095,542,741,0.7314439946018894,1132,445,210,104,2498
Cal State Bakersfield,0,15,32,24.0,8.0,0.75,11.0,3.0,0.7857142857142857,73.0,63.2,9.799999999999997,2.75,-5.73,849,1881,0.4513556618819777,675,1375,0.4909090909090909,174,506,0.3438735177865613,465,712,0.6530898876404494,1228,501,257,162,2337
University of California,0,4,33,23.0,10.0,0.696969696969697,12.0,6.0,0.6666666666666666,75.1,67.0,8.099999999999994,16.36,8.27,867,1875,0.4624,634,1243,0.5100563153660499,233,632,0.3686708860759494,512,780,0.6564102564102564,1312,424,136,158,2479
Chattanooga,0,12,34,29.0,5.0,0.8529411764705882,15.0,3.0,0.8333333333333334,75.8,66.6,9.200000000000003,3.87,-3.81,869,1904,0.4564075630252101,610,1192,0.511744966442953,259,712,0.3637640449438202,581,793,0.7326607818411097,1217,495,265,163,2578
Cincinnati,0,9,32,22.0,10.0,0.6875,12.0,6.0,0.6666666666666666,73.2,62.9,10.300000000000004,15.57,5.26,823,1925,0.42753246753246754,581,1224,0.47467320261437906,242,701,0.34522111269614836,454,645,0.703875968992248,1260,495,254,186,2342
Colorado,0,8,33,22.0,11.0,0.6666666666666666,10.0,8.0,0.5555555555555556,76.0,70.7,5.299999999999997,12.6,7.85,842,1978,0.4256825075834176,592,1341,0.44146159582401195,250,637,0.3924646781789639,575,778,0.7390745501285347,1399,453,172,164,2509
UConn,0,9,34,24.0,10.0,0.7058823529411765,11.0,7.0,0.6111111111111112,73.4,63.1,10.300000000000004,16.12,5.79,900,1958,0.45965270684371806,661,1298,0.5092449922958397,239,660,0.3621212121212121,457,581,0.7865748709122203,1239,470,195,170,2496
Dayton,0,7,32,25.0,7.0,0.78125,14.0,4.0,0.7777777777777778,73.2,65.8,7.400000000000006,12.02,4.65,818,1780,0.45955056179775283,603,1159,0.5202761000862812,215,621,0.3462157809983897,491,730,0.6726027397260274,1237,469,189,142,2342
Duke,0,4,33,23.0,10.0,0.696969696969697,11.0,7.0,0.6111111111111112,81.5,72.1,9.400000000000006,20.04,10.65,905,1973,0.45869234668018244,599,1182,0.5067681895093062,306,791,0.3868520859671302,572,792,0.7222222222222222,1198,443,212,136,2688
Florida Gulf Coast,0,16,34,21.0,13.0,0.6176470588235294,8.0,6.0,0.5714285714285714,77.5,70.3,7.200000000000003,-0.98,-4.64,983,2048,0.47998046875,799,1532,0.5215404699738904,184,516,0.35658914728682173,486,754,0.6445623342175066,1379,473,224,136,2636
Fresno State,0,14,34,25.0,9.0,0.7352941176470589,13.0,5.0,0.7222222222222222,75.3,70.4,4.8999999999999915,5.37,1.9,900,2073,0.4341534008683068,688,1453,0.47350309704060567,212,620,0.3419354838709677,549,793,0.6923076923076923,1278,458,280,135,2561
Gonzaga,0,11,33,26.0,7.0,0.7878787878787878,15.0,3.0,0.8333333333333334,79.7,66.2,13.5,16.21,3.46,929,1909,0.48664222105814564,671,1228,0.5464169381107492,258,681,0.3788546255506608,514,676,0.7603550295857988,1307,457,166,98,2630
Green Bay,0,14,35,23.0,12.0,0.6571428571428571,11.0,7.0,0.6111111111111112,84.2,79.7,4.5,1.4,-1.3,1027,2294,0.44768962510897997,781,1591,0.4908862350722816,246,703,0.34992887624466573,648,984,0.6585365853658537,1360,487,344,161,2948
Hampton,0,16,31,21.0,10.0,0.6774193548387096,13.0,3.0,0.8125,74.8,73.8,1.0,-8.23,-9.13,793,1911,0.41496598639455784,590,1252,0.4712460063897764,203,659,0.30804248861911987,529,805,0.6571428571428571,1291,377,168,117,2318
Hawaii,0,13,32,27.0,5.0,0.84375,13.0,3.0,0.8125,77.6,66.5,11.099999999999994,8.94,-1.86,843,1824,0.4621710526315789,613,1120,0.5473214285714286,230,704,0.32670454545454547,567,833,0.680672268907563,1198,504,252,120,2483
Holy Cross,0,16,33,14.0,19.0,0.42424242424242425,5.0,13.0,0.2777777777777778,65.3,69.7,-4.400000000000006,-10.94,-6.61,737,1784,0.4131165919282511,501,1063,0.47130761994355597,236,721,0.3273231622746186,446,644,0.6925465838509317,995,459,213,83,2156
Indiana,0,5,32,25.0,7.0,0.78125,15.0,3.0,0.8333333333333334,82.3,68.9,13.399999999999991,19.82,6.45,934,1864,0.5010729613733905,618,1102,0.5607985480943739,316,762,0.4146981627296588,449,621,0.7230273752012882,1196,511,222,127,2633
Iona,0,13,32,22.0,10.0,0.6875,16.0,4.0,0.8,79.6,73.7,5.8999999999999915,3.9,-2.04,888,1947,0.4560862865947612,568,1087,0.5225390984360626,320,860,0.37209302325581395,451,633,0.7124802527646129,1181,539,242,132,2547
Iowa State,0,4,32,21.0,11.0,0.65625,10.0,8.0,0.5555555555555556,81.8,75.0,6.799999999999997,17.6,10.73,998,1990,0.5015075376884423,733,1293,0.5668986852281516,265,697,0.3802008608321377,358,507,0.7061143984220908,1154,529,197,135,2619
Iowa,0,7,31,21.0,10.0,0.6774193548387096,12.0,6.0,0.6666666666666666,78.1,68.7,9.399999999999991,18.08,8.7,855,1898,0.4504741833508957,600,1231,0.487408610885459,255,667,0.3823088455772114,456,634,0.7192429022082019,1190,496,211,148,2421
Kansas,0,1,34,30.0,4.0,0.8823529411764706,15.0,3.0,0.8333333333333334,81.6,67.7,13.899999999999991,24.4,11.7,976,1974,0.49442755825734547,693,1310,0.5290076335877862,283,664,0.42620481927710846,538,762,0.7060367454068242,1283,542,232,139,2773
Kentucky,0,4,34,26.0,8.0,0.7647058823529411,13.0,5.0,0.7222222222222222,79.7,68.3,11.400000000000006,20.45,9.04,971,2029,0.4785608674223756,735,1392,0.5280172413793104,236,637,0.3704866562009419,531,777,0.6833976833976834,1317,490,191,190,2709
Maryland,0,5,33,25.0,8.0,0.7575757575757576,12.0,6.0,0.6666666666666666,76.1,66.3,9.799999999999997,17.39,8.26,876,1793,0.48856664807585054,624,1120,0.5571428571428572,252,673,0.37444279346210996,506,667,0.7586206896551724,1195,461,193,177,2510
Miami (FL),0,3,32,25.0,7.0,0.78125,13.0,5.0,0.7222222222222222,75.6,66.8,8.799999999999997,19.32,10.51,837,1756,0.4766514806378132,618,1157,0.5341400172860847,219,599,0.3656093489148581,527,702,0.7507122507122507,1120,410,194,116,2420
