Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Georgetown,1,3,33,24.0,9.0,0.7272727272727273,12.0,6.0,0.6666666666666666,69.0,59.4,9.600000000000001,16.81,7.69,811,1743,0.4652897303499713,625,1207,0.5178127589063795,186,536,0.34701492537313433,470,673,0.6983655274888558,1193,451,200,156,2278
Gonzaga,1,7,33,26.0,7.0,0.7878787878787878,13.0,3.0,0.8125,73.8,63.2,10.599999999999994,13.86,3.25,823,1740,0.4729885057471264,608,1173,0.5183290707587382,215,567,0.37918871252204583,575,803,0.7160647571606475,1216,455,223,105,2436
Harvard,0,12,31,26.0,5.0,0.8387096774193549,12.0,2.0,0.8571428571428571,65.6,55.6,9.999999999999993,7.84,-1.56,695,1490,0.4664429530201342,510,972,0.5246913580246914,185,518,0.35714285714285715,458,613,0.7471451876019576,1003,401,184,137,2033
Indiana,2,4,36,27.0,9.0,0.75,11.0,7.0,0.6111111111111112,77.3,66.4,10.899999999999991,18.63,7.79,949,1928,0.49221991701244816,720,1397,0.5153901216893343,229,531,0.4312617702448211,655,858,0.7634032634032634,1240,487,233,115,2782
Iowa State,1,8,34,23.0,11.0,0.6764705882352942,12.0,6.0,0.6666666666666666,73.2,67.2,6.0,13.32,7.32,847,1888,0.4486228813559322,554,1102,0.5027223230490018,293,786,0.3727735368956743,503,731,0.6880984952120383,1247,484,196,96,2490
Kansas State,1,8,33,22.0,11.0,0.6666666666666666,10.0,8.0,0.5555555555555556,71.0,64.1,6.900000000000006,14.47,7.53,812,1849,0.43915630070308276,629,1303,0.4827321565617805,183,546,0.33516483516483514,536,799,0.6708385481852316,1227,468,200,156,2343
Kansas,0,2,39,32.0,7.0,0.8205128205128205,16.0,2.0,0.8888888888888888,73.5,61.7,11.799999999999997,21.72,9.93,1023,2169,0.47164591977869985,801,1526,0.5249017038007864,222,643,0.3452566096423017,597,863,0.6917728852838934,1470,587,285,222,2867
Kentucky,5,1,40,38.0,2.0,0.95,16.0,0.0,1.0,77.4,60.6,16.800000000000004,24.73,7.93,1096,2248,0.4875444839857651,871,1653,0.5269207501512402,225,595,0.37815126050420167,678,938,0.7228144989339019,1556,531,242,344,3095
Lehigh,1,15,35,27.0,8.0,0.7714285714285715,11.0,3.0,0.7857142857142857,75.7,65.4,10.299999999999997,4.27,-5.14,902,2030,0.44433497536945815,648,1304,0.49693251533742333,254,726,0.349862258953168,590,768,0.7682291666666666,1255,456,269,106,2648
Long Beach State,0,12,34,25.0,9.0,0.7352941176470589,15.0,1.0,0.9375,73.8,64.0,9.799999999999997,9.52,0.87,880,1880,0.46808510638297873,659,1262,0.5221870047543582,221,618,0.35760517799352753,529,790,0.669620253164557,1212,476,242,92,2510
LIU-Brooklyn,0,16,34,25.0,9.0,0.7352941176470589,16.0,2.0,0.8888888888888888,81.4,77.7,3.700000000000003,-1.34,-5.1,920,1940,0.4742268041237113,695,1334,0.5209895052473763,225,606,0.3712871287128713,704,965,0.7295336787564767,1295,500,206,113,2769
Louisville,4,4,40,30.0,10.0,0.75,10.0,8.0,0.5555555555555556,68.2,61.0,7.200000000000003,16.19,9.02,963,2281,0.42218325295922843,730,1548,0.4715762273901809,233,733,0.3178717598908595,568,826,0.6876513317191283,1513,532,353,193,2727
Loyola (MD),0,15,33,24.0,9.0,0.7272727272727273,13.0,5.0,0.7222222222222222,67.3,64.2,3.0999999999999943,0.37,-2.72,755,1775,0.4253521126760563,591,1291,0.45778466305189774,164,484,0.33884297520661155,548,762,0.7191601049868767,1154,393,255,147,2222
Marquette,2,3,35,27.0,8.0,0.7714285714285715,14.0,4.0,0.7777777777777778,75.4,65.9,9.5,16.92,7.5,919,2033,0.45204131824889326,718,1437,0.49965205288796105,201,596,0.337248322147651,599,831,0.7208182912154031,1268,580,304,122,2638
Memphis,0,8,35,26.0,9.0,0.7428571428571429,13.0,3.0,0.8125,74.7,63.1,11.600000000000001,16.86,5.26,933,1899,0.4913112164296998,748,1388,0.5389048991354467,185,511,0.36203522504892366,563,785,0.7171974522292993,1199,505,278,196,2614
Michigan State,2,1,37,29.0,8.0,0.7837837837837838,13.0,5.0,0.7222222222222222,71.6,59.3,12.299999999999997,21.32,9.81,960,2012,0.47713717693836977,760,1457,0.5216197666437886,200,555,0.36036036036036034,531,759,0.6996047430830039,1404,566,265,157,2651
Michigan,0,4,34,24.0,10.0,0.7058823529411765,13.0,5.0,0.7222222222222222,66.3,61.5,4.799999999999997,13.19,8.98,808,1777,0.45469893078221724,532,989,0.537917087967644,276,788,0.350253807106599,363,503,0.7216699801192843,1047,431,168,72,2255
Missouri,0,2,35,30.0,5.0,0.8571428571428571,14.0,4.0,0.7777777777777778,80.4,66.3,14.100000000000009,19.77,5.68,981,1945,0.5043701799485861,688,1208,0.5695364238410596,293,737,0.39755766621438265,559,730,0.7657534246575343,1120,566,285,97,2814
Montana,0,13,32,25.0,7.0,0.78125,15.0,1.0,0.9375,70.0,62.0,8.0,4.55,-3.38,781,1689,0.4624037892243931,586,1165,0.5030042918454936,195,524,0.37213740458015265,482,672,0.7172619047619048,1044,436,229,115,2239
Murray State,1,6,33,31.0,2.0,0.9393939393939394,15.0,1.0,0.9375,73.1,60.6,12.499999999999993,8.74,-2.59,811,1732,0.4682448036951501,572,1128,0.5070921985815603,239,604,0.3956953642384106,551,761,0.7240473061760841,1106,418,276,139,2412
UNLV,0,6,35,26.0,9.0,0.7428571428571429,9.0,5.0,0.6428571428571429,76.3,65.9,10.399999999999991,13.55,4.37,942,2062,0.4568380213385063,651,1263,0.5154394299287411,291,799,0.3642052565707134,496,734,0.6757493188010899,1318,616,299,169,2671
New Mexico State,0,13,36,26.0,10.0,0.7222222222222222,10.0,4.0,0.7142857142857143,78.1,68.3,9.799999999999997,8.73,0.08,970,2045,0.4743276283618582,805,1540,0.5227272727272727,165,505,0.32673267326732675,707,1058,0.668241965973535,1433,498,244,154,2812
New Mexico,1,5,35,28.0,7.0,0.8,10.0,4.0,0.7142857142857143,72.7,59.3,13.400000000000006,15.6,3.34,876,1898,0.46153846153846156,612,1199,0.5104253544620517,264,699,0.3776824034334764,529,748,0.7072192513368984,1320,573,240,117,2545
Norfolk State,1,15,36,26.0,10.0,0.7222222222222222,13.0,3.0,0.8125,68.9,67.1,1.8000000000000114,-3.68,-5.39,870,1977,0.4400606980273141,672,1342,0.5007451564828614,198,635,0.31181102362204727,544,829,0.6562123039806996,1305,431,240,169,2482
North Carolina-Asheville,0,16,34,24.0,10.0,0.7058823529411765,16.0,2.0,0.8888888888888888,80.7,71.4,9.299999999999997,3.06,-2.71,920,1907,0.4824331410592554,697,1278,0.5453834115805947,223,629,0.35453100158982515,682,893,0.7637178051511758,1178,566,283,88,2745
North Carolina State,2,11,37,24.0,13.0,0.6486486486486487,9.0,7.0,0.5625,72.9,67.6,5.300000000000011,12.1,6.8,977,2134,0.457825679475164,779,1577,0.4939759036144578,198,557,0.35547576301615796,545,774,0.7041343669250646,1390,577,249,150,2697
UNC,3,1,38,32.0,6.0,0.8421052631578947,14.0,2.0,0.875,81.3,67.1,14.200000000000003,21.34,7.07,1134,2473,0.4585523655479175,940,1893,0.4965662968832541,194,580,0.33448275862068966,629,922,0.6822125813449024,1711,659,259,219,3091
Notre Dame,0,7,34,22.0,12.0,0.6470588235294118,13.0,5.0,0.7222222222222222,66.4,61.7,4.700000000000003,11.18,6.47,781,1800,0.4338888888888889,560,1135,0.4933920704845815,221,665,0.3323308270676692,474,673,0.7043090638930164,1144,497,177,114,2257
Ohio State,4,2,39,31.0,8.0,0.7948717948717948,13.0,5.0,0.7222222222222222,74.7,59.8,14.900000000000006,23.95,9.07,1057,2219,0.47634069400630913,858,1623,0.5286506469500925,199,596,0.3338926174496644,600,846,0.7092198581560284,1440,568,281,125,2913
Ohio,2,13,37,29.0,8.0,0.7837837837837838,11.0,5.0,0.6875,70.2,62.5,7.700000000000003,7.17,0.17,901,2107,0.42762221167536785,623,1298,0.47996918335901384,278,809,0.34363411619283063,517,749,0.6902536715620827,1261,488,347,103,2597
Purdue,1,10,35,22.0,13.0,0.6285714285714286,10.0,8.0,0.5555555555555556,71.8,66.0,5.799999999999997,13.88,8.05,889,2019,0.4403169886082219,605,1266,0.47788309636650866,284,753,0.37715803452855245,452,689,0.6560232220609579,1158,470,226,110,2514
Saint Louis,1,9,34,26.0,8.0,0.7647058823529411,12.0,4.0,0.75,68.7,57.6,11.100000000000001,15.15,4.05,814,1813,0.4489795918367347,576,1150,0.5008695652173913,238,663,0.358974358974359,470,653,0.7197549770290965,1113,459,236,99,2336
Saint Mary's (CA),0,7,33,27.0,6.0,0.8181818181818182,14.0,2.0,0.875,74.8,62.7,12.099999999999994,11.26,0.78,857,1811,0.4732192159028161,612,1098,0.5573770491803278,245,713,0.3436185133239832,508,697,0.7288378766140603,1211,520,227,102,2467
San Diego State,0,6,34,26.0,8.0,0.7647058823529411,10.0,4.0,0.7142857142857143,71.1,63.7,7.3999999999999915,9.04,3.79,863,1903,0.4534944823962165,666,1325,0.5026415094339622,197,578,0.3408304498269896,493,703,0.701280227596017,1253,417,189,79,2416
South Dakota State,0,14,35,27.0,8.0,0.7714285714285715,15.0,3.0,0.8333333333333334,76.8,66.5,10.299999999999997,7.34,-1.87,918,1963,0.467651553744269,634,1235,0.5133603238866397,284,728,0.3901098901098901,569,783,0.7266922094508301,1195,500,236,65,2689
South Florida,1,12,36,22.0,14.0,0.6111111111111112,12.0,6.0,0.6666666666666666,59.3,56.6,2.6999999999999957,9.2,7.29,772,1765,0.43739376770538246,603,1231,0.48984565393988627,169,534,0.31647940074906367,421,597,0.7051926298157454,1233,423,200,137,2134
Southern Miss,0,9,34,25.0,9.0,0.7352941176470589,11.0,5.0,0.6875,71.4,65.1,6.300000000000011,7.79,3.61,819,1975,0.41468354430379745,604,1374,0.4395924308588064,215,601,0.3577371048252912,573,779,0.7355584082156611,1246,374,205,98,2426
St. Bonaventure,0,14,32,20.0,12.0,0.625,10.0,6.0,0.625,70.4,65.0,5.400000000000006,8.25,2.84,770,1687,0.45643153526970953,596,1183,0.503803888419273,174,504,0.34523809523809523,540,710,0.7605633802816901,1143,444,186,133,2254
Syracuse,3,1,37,34.0,3.0,0.918918918918919,17.0,1.0,0.9444444444444444,74.1,61.0,13.099999999999994,21.12,8.02,1006,2156,0.46660482374768086,773,1488,0.519489247311828,233,668,0.34880239520958084,495,709,0.6981664315937941,1283,564,338,255,2742
Temple,0,5,32,24.0,8.0,0.75,13.0,3.0,0.8125,75.0,69.5,5.5,10.44,4.94,861,1836,0.46895424836601307,633,1262,0.5015847860538827,228,574,0.397212543554007,451,627,0.7192982456140351,1114,493,230,134,2401
Texas,0,11,34,20.0,14.0,0.5882352941176471,9.0,9.0,0.5,72.6,66.8,5.799999999999997,14.0,8.12,836,1927,0.4338349766476388,639,1326,0.4819004524886878,197,601,0.3277870216306156,601,820,0.7329268292682927,1228,419,231,125,2470
Vanderbilt,1,5,36,25.0,11.0,0.6944444444444444,10.0,6.0,0.625,72.6,65.0,7.599999999999994,15.71,8.04,885,1921,0.46069755335762624,578,1129,0.5119574844995571,307,792,0.38762626262626265,538,770,0.6987012987012987,1244,458,214,144,2615
Vermont,0,16,36,24.0,12.0,0.6666666666666666,13.0,3.0,0.8125,67.1,60.9,6.199999999999996,0.98,-5.19,848,1914,0.4430512016718913,657,1353,0.48558758314855877,191,561,0.3404634581105169,528,714,0.7394957983193278,1278,475,221,86,2415
VCU,1,12,36,29.0,7.0,0.8055555555555556,15.0,3.0,0.8333333333333334,68.0,59.8,8.200000000000003,8.79,0.63,837,2040,0.4102941176470588,570,1240,0.4596774193548387,267,800,0.33375,507,740,0.6851351351351351,1205,433,379,131,2448
Virginia,0,10,32,22.0,10.0,0.6875,9.0,7.0,0.5625,62.5,54.2,8.299999999999997,12.51,4.23,721,1576,0.45748730964467005,566,1107,0.5112917795844625,155,469,0.3304904051172708,403,558,0.7222222222222222,1030,394,207,88,2000
West Virginia,0,10,33,19.0,14.0,0.5757575757575758,9.0,9.0,0.5,71.1,66.5,4.599999999999994,12.13,7.53,838,1914,0.4378265412748171,664,1331,0.4988730277986476,174,583,0.29845626072041165,496,739,0.6711772665764547,1260,477,210,85,2346
Western Kentucky,0,16,35,16.0,19.0,0.45714285714285713,7.0,9.0,0.4375,64.9,68.1,-3.1999999999999886,-2.66,0.51,769,1952,0.39395491803278687,574,1314,0.4368340943683409,195,638,0.3056426332288401,539,785,0.686624203821656,1276,385,195,146,2272
Wichita State,0,5,33,27.0,6.0,0.8181818181818182,16.0,2.0,0.8888888888888888,77.1,62.4,14.699999999999996,17.42,3.8,912,1892,0.4820295983086681,682,1272,0.5361635220125787,230,620,0.3709677419354839,491,656,0.7484756097560976,1249,485,209,130,2545
Wisconsin,2,4,36,26.0,10.0,0.7222222222222222,12.0,6.0,0.6666666666666666,64.0,53.2,10.799999999999997,19.04,8.24,797,1875,0.42506666666666665,512,1100,0.46545454545454545,285,775,0.36774193548387096,425,575,0.7391304347826086,1207,428,181,126,2304
Xavier,2,10,36,23.0,13.0,0.6388888888888888,10.0,6.0,0.625,70.6,67.3,3.299999999999997,9.59,6.22,899,1986,0.4526686807653575,723,1485,0.4868686868686869,176,501,0.35129740518962077,569,819,0.6947496947496947,1304,471,216,135,2543
