Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Duke,0,6,33,22.0,11.0,0.6666666666666666,8.0,8.0,0.5,70.4,62.0,8.400000000000006,18.85,10.48,822,1754,0.46864310148232613,624,1234,0.5056726094003241,198,520,0.38076923076923075,481,698,0.6891117478510028,1165,433,241,157,2323
Eastern Kentucky,0,16,33,21.0,12.0,0.6363636363636364,13.0,7.0,0.65,65.2,63.3,1.9000000000000057,-4.19,-5.28,782,1691,0.462448255470136,518,933,0.5551982851018221,264,758,0.3482849604221636,323,475,0.68,930,477,263,84,2151
Florida,5,1,40,35.0,5.0,0.875,13.0,3.0,0.8125,79.8,62.6,17.199999999999996,23.82,7.33,1125,2138,0.5261927034611786,828,1411,0.58681785967399,297,727,0.40852819807427787,646,936,0.6901709401709402,1504,614,266,194,3193
George Washington,0,11,32,23.0,9.0,0.71875,11.0,5.0,0.6875,70.2,64.6,5.6000000000000085,5.61,0.64,824,1799,0.45803224013340743,653,1334,0.48950524737631185,171,465,0.36774193548387096,428,611,0.7004909983633388,1090,462,292,142,2247
Georgetown,4,2,37,30.0,7.0,0.8108108108108109,13.0,3.0,0.8125,69.1,58.0,11.099999999999994,19.62,9.48,923,1826,0.5054764512595837,688,1191,0.5776658270361041,235,635,0.3700787401574803,474,667,0.7106446776611695,1250,545,192,189,2555
Georgia Tech,0,10,32,20.0,12.0,0.625,8.0,8.0,0.5,78.6,69.4,9.199999999999989,17.17,9.36,935,1909,0.4897852278679937,734,1369,0.5361577794010226,201,540,0.37222222222222223,444,652,0.6809815950920245,1166,491,316,114,2515
Gonzaga,0,10,34,23.0,11.0,0.6764705882352942,11.0,3.0,0.7857142857142857,78.5,70.1,8.400000000000006,12.15,3.77,933,1932,0.4829192546583851,703,1349,0.5211267605633803,230,583,0.39451114922813035,572,762,0.7506561679790026,1271,492,212,123,2668
Holy Cross,0,13,34,25.0,9.0,0.7352941176470589,13.0,1.0,0.9285714285714286,63.9,57.5,6.399999999999999,3.32,-3.06,738,1695,0.4353982300884956,547,1151,0.475238922675934,191,544,0.35110294117647056,504,687,0.7336244541484717,1091,463,324,123,2171
Illinois,0,12,35,23.0,12.0,0.6571428571428571,9.0,7.0,0.5625,64.1,57.1,6.999999999999993,14.18,7.09,790,1830,0.43169398907103823,549,1139,0.4820017559262511,241,691,0.34876989869753977,424,680,0.6235294117647059,1231,488,205,99,2245
Indiana,1,7,32,21.0,11.0,0.65625,10.0,6.0,0.625,70.2,61.8,8.400000000000006,16.78,8.35,783,1755,0.4461538461538462,531,1094,0.4853747714808044,252,661,0.3812405446293495,428,603,0.7097844112769486,1082,424,206,140,2246
Jackson State,0,16,35,21.0,14.0,0.6,12.0,6.0,0.6666666666666666,71.1,73.5,-2.4000000000000057,-12.28,-9.94,878,2107,0.4167062173706692,684,1487,0.45998655010087425,194,620,0.31290322580645163,540,759,0.7114624505928854,1250,469,289,107,2490
Kansas,3,1,38,33.0,5.0,0.868421052631579,14.0,2.0,0.875,78.4,61.7,16.700000000000003,22.62,6.86,1106,2241,0.49352967425256583,875,1657,0.528062764031382,231,584,0.3955479452054795,535,811,0.6596794081381011,1507,651,350,246,2978
Kentucky,1,8,34,22.0,12.0,0.6470588235294118,9.0,7.0,0.5625,73.4,67.7,5.700000000000003,17.12,11.41,890,1868,0.47644539614561027,659,1218,0.5410509031198686,231,650,0.3553846153846154,485,690,0.7028985507246377,1235,537,201,161,2496
Long Beach State,0,12,32,24.0,8.0,0.75,12.0,2.0,0.8571428571428571,80.5,75.2,5.299999999999997,2.24,-2.07,906,1994,0.4543630892678034,633,1266,0.5,273,728,0.375,490,698,0.7020057306590258,1171,454,237,91,2575
Louisville,1,6,34,24.0,10.0,0.7058823529411765,12.0,4.0,0.75,71.6,63.1,8.499999999999993,16.08,7.69,845,1946,0.434224049331963,595,1195,0.497907949790795,250,751,0.33288948069241014,493,727,0.6781292984869326,1249,495,251,144,2433
Marquette,0,8,34,24.0,10.0,0.7058823529411765,10.0,6.0,0.625,71.9,64.9,7.0,14.14,6.95,851,1951,0.4361865709892363,634,1300,0.4876923076923077,217,651,0.3333333333333333,524,783,0.669220945083014,1251,475,295,115,2443
Maryland,1,4,34,25.0,9.0,0.7352941176470589,10.0,6.0,0.625,79.0,67.5,11.5,19.06,7.59,971,2032,0.4778543307086614,775,1523,0.5088640840446487,196,509,0.3850687622789784,547,787,0.6950444726810674,1325,587,253,233,2685
Memphis,0,2,37,33.0,4.0,0.8918918918918919,16.0,0.0,1.0,78.9,63.1,15.800000000000004,19.72,3.91,1024,2249,0.4553134726545131,746,1457,0.5120109814687714,278,792,0.351010101010101,592,953,0.621196222455404,1468,537,344,217,2918
Miami (OH),0,14,33,18.0,15.0,0.5454545454545454,10.0,6.0,0.625,59.5,57.4,2.1000000000000014,4.81,2.78,720,1565,0.46006389776357826,551,1057,0.521286660359508,169,508,0.33267716535433073,353,498,0.7088353413654619,998,421,187,135,1962
Michigan State,1,9,35,23.0,12.0,0.6571428571428571,8.0,8.0,0.5,65.0,57.2,7.799999999999997,16.3,8.45,806,1718,0.4691501746216531,624,1232,0.5064935064935064,182,486,0.37448559670781895,482,671,0.7183308494783904,1217,560,180,162,2276
UNLV,2,7,37,30.0,7.0,0.8108108108108109,12.0,4.0,0.75,74.9,66.8,8.100000000000009,12.98,5.37,979,2202,0.4445958219800182,690,1400,0.4928571428571429,289,802,0.36034912718204487,525,733,0.7162346521145976,1293,548,289,197,2772
Nevada,1,7,34,29.0,5.0,0.8529411764705882,14.0,2.0,0.875,77.4,67.5,9.900000000000006,10.58,1.09,949,1961,0.48393676695563487,696,1338,0.5201793721973094,253,623,0.406099518459069,481,636,0.7562893081761006,1300,569,183,148,2632
New Mexico State,0,13,34,25.0,9.0,0.7352941176470589,11.0,5.0,0.6875,78.0,72.4,5.599999999999994,5.04,0.01,906,1890,0.4793650793650794,707,1377,0.5134350036310821,199,513,0.38791423001949316,641,975,0.6574358974358975,1285,472,242,94,2652
Niagara,0,16,35,23.0,12.0,0.6571428571428571,13.0,5.0,0.7222222222222222,75.8,74.5,1.2999999999999972,-3.41,-4.7,889,2125,0.4183529411764706,615,1326,0.4638009049773756,274,799,0.3429286608260325,602,824,0.7305825242718447,1342,467,224,55,2654
UNC,3,1,38,31.0,7.0,0.8157894736842105,11.0,5.0,0.6875,85.7,68.6,17.10000000000001,26.41,9.3,1187,2379,0.4989491382934006,972,1779,0.5463743676222597,215,600,0.35833333333333334,669,940,0.7117021276595744,1551,696,309,173,3258
North Texas,0,15,34,23.0,11.0,0.6764705882352942,10.0,8.0,0.5555555555555556,77.0,71.2,5.799999999999997,-3.11,-6.59,926,2030,0.45615763546798027,700,1420,0.49295774647887325,226,610,0.3704918032786885,539,821,0.656516443361754,1356,430,224,151,2617
Notre Dame,0,6,32,24.0,8.0,0.75,11.0,5.0,0.6875,81.0,68.0,13.0,16.94,4.97,869,1893,0.45905969360802956,582,1158,0.5025906735751295,287,735,0.3904761904761905,567,763,0.7431192660550459,1229,552,271,110,2592
Ohio State,3,1,39,35.0,4.0,0.8974358974358975,15.0,1.0,0.9375,74.5,62.0,12.5,21.54,9.03,1029,2178,0.4724517906336088,742,1384,0.5361271676300579,287,794,0.3614609571788413,560,797,0.7026348808030113,1390,583,265,218,2905
Old Dominion,0,12,33,24.0,9.0,0.7272727272727273,15.0,3.0,0.8333333333333334,69.4,62.0,7.400000000000006,7.83,0.43,788,1828,0.4310722100656455,553,1150,0.4808695652173913,235,678,0.3466076696165192,479,663,0.722473604826546,1208,483,252,114,2290
Oral Roberts,0,14,34,23.0,11.0,0.6764705882352942,12.0,2.0,0.8571428571428571,71.8,64.9,6.8999999999999915,4.54,-1.04,824,1767,0.4663271080928127,620,1202,0.5158069883527454,204,565,0.36106194690265486,588,827,0.7110036275695284,1204,459,212,154,2440
Oregon,3,3,37,29.0,8.0,0.7837837837837838,11.0,7.0,0.6111111111111112,75.9,66.2,9.700000000000003,15.95,6.3,963,2131,0.4519005161895824,613,1234,0.4967585089141005,350,897,0.39018952062430323,531,698,0.7607449856733525,1273,513,254,74,2807
Penn,0,14,31,22.0,9.0,0.7096774193548387,13.0,1.0,0.9285714285714286,74.1,67.7,6.3999999999999915,4.16,-1.64,836,1712,0.4883177570093458,648,1192,0.5436241610738255,188,520,0.36153846153846153,437,658,0.6641337386018237,1024,539,263,92,2297
Pitt,2,3,37,29.0,8.0,0.7837837837837838,12.0,4.0,0.75,71.3,62.8,8.5,16.99,8.53,961,2035,0.4722358722358722,732,1436,0.5097493036211699,229,599,0.3823038397328882,486,735,0.6612244897959184,1320,647,194,133,2637
Purdue,1,9,34,22.0,12.0,0.6470588235294118,9.0,7.0,0.5625,69.9,63.4,6.500000000000007,14.65,8.89,843,1834,0.45965103598691387,624,1220,0.5114754098360655,219,614,0.3566775244299674,471,695,0.6776978417266187,1121,465,269,89,2376
USC,2,5,37,25.0,12.0,0.6756756756756757,11.0,7.0,0.6111111111111112,71.8,65.2,6.599999999999994,13.78,7.87,946,1988,0.47585513078470826,739,1465,0.5044368600682594,207,523,0.39579349904397704,557,779,0.7150192554557124,1277,472,206,148,2656
Southern Illinois,2,4,36,29.0,7.0,0.8055555555555556,15.0,3.0,0.8333333333333334,62.9,56.2,6.699999999999996,13.59,7.53,762,1702,0.44770857814336074,538,1090,0.4935779816513762,224,612,0.3660130718954248,518,748,0.6925133689839572,1076,414,237,116,2266
Stanford,0,11,31,18.0,13.0,0.5806451612903226,10.0,8.0,0.5555555555555556,69.5,67.1,2.4000000000000057,11.16,9.06,778,1738,0.4476409666283084,604,1239,0.48748991121872476,174,499,0.3486973947895792,426,625,0.6816,1193,460,144,184,2156
Tennessee,2,5,35,24.0,11.0,0.6857142857142857,10.0,6.0,0.625,80.9,75.1,5.800000000000011,14.97,9.14,981,2189,0.4481498401096391,654,1293,0.505800464037123,327,896,0.36495535714285715,542,830,0.653012048192771,1254,546,336,108,2831
Texas A&M-Corpus Christi,0,15,33,26.0,7.0,0.7878787878787878,14.0,2.0,0.875,79.2,69.8,9.400000000000006,3.07,-4.8,912,1747,0.5220377790497996,720,1269,0.5673758865248227,192,478,0.401673640167364,599,847,0.7072018890200709,1173,595,257,95,2615
Texas A&M,2,3,34,27.0,7.0,0.7941176470588235,13.0,3.0,0.8125,75.6,59.4,16.199999999999996,21.27,5.12,908,1823,0.49808008776741636,693,1313,0.5277989337395278,215,510,0.4215686274509804,539,753,0.7158034528552457,1209,591,224,111,2570
Texas Tech,0,10,34,21.0,13.0,0.6176470588235294,9.0,7.0,0.5625,71.7,69.1,2.6000000000000085,9.71,7.16,842,1858,0.45317545748116256,634,1353,0.4685883222468588,208,505,0.41188118811881186,545,737,0.7394843962008141,1042,452,231,62,2437
Texas,1,4,35,25.0,10.0,0.7142857142857143,12.0,4.0,0.75,81.7,72.2,9.5,15.6,6.12,963,2164,0.4450092421441775,655,1372,0.4774052478134111,308,792,0.3888888888888889,626,850,0.7364705882352941,1391,479,262,197,2860
UCLA,4,2,36,30.0,6.0,0.8333333333333334,15.0,3.0,0.8333333333333334,71.4,59.9,11.500000000000007,20.9,9.84,923,1922,0.4802289281997919,683,1284,0.5319314641744548,240,638,0.3761755485893417,417,630,0.6619047619047619,1158,507,263,116,2503
Vanderbilt,2,6,34,22.0,12.0,0.6470588235294118,10.0,6.0,0.625,76.3,70.2,6.099999999999994,12.76,7.79,904,1984,0.45564516129032256,587,1141,0.5144609991235758,317,843,0.3760379596678529,469,643,0.7293934681181959,1146,578,257,93,2594
Villanova,0,9,33,22.0,11.0,0.6666666666666666,9.0,7.0,0.5625,72.5,64.6,7.900000000000006,16.13,9.16,775,1827,0.42419266557197594,527,1123,0.4692787177203918,248,704,0.3522727272727273,594,761,0.7805519053876478,1196,419,267,107,2392
VCU,1,11,35,28.0,7.0,0.8,16.0,2.0,0.8888888888888888,75.0,65.7,9.299999999999997,9.49,0.2,901,1971,0.45712836123795025,657,1362,0.48237885462555063,244,609,0.4006568144499179,580,797,0.7277289836888331,1165,475,268,106,2626
Virginia Tech,1,5,34,22.0,12.0,0.6470588235294118,10.0,6.0,0.625,71.5,64.1,7.400000000000006,14.35,8.26,886,1894,0.4677930306230201,723,1445,0.5003460207612457,163,449,0.36302895322939865,493,747,0.6599732262382865,1131,449,285,159,2428
Virginia,1,4,32,21.0,11.0,0.65625,11.0,5.0,0.6875,77.0,70.8,6.200000000000003,12.89,7.96,812,1860,0.43655913978494626,555,1154,0.4809358752166378,257,706,0.3640226628895184,582,784,0.7423469387755102,1248,412,149,103,2463
Washington State,1,3,34,26.0,8.0,0.7647058823529411,13.0,5.0,0.7222222222222222,66.9,59.5,7.400000000000006,13.33,6.0,826,1777,0.46482836240855374,630,1250,0.504,196,527,0.3719165085388994,425,593,0.7166947723440135,1043,472,226,155,2273
Weber State,0,15,32,20.0,12.0,0.625,11.0,5.0,0.6875,70.8,69.2,1.5999999999999943,-4.03,-3.33,772,1579,0.4889170360987967,592,1123,0.5271593944790739,180,456,0.39473684210526316,542,807,0.6716232961586122,1050,437,212,78,2266
Winthrop,1,11,34,29.0,5.0,0.8529411764705882,14.0,0.0,1.0,74.9,61.4,13.500000000000007,9.17,-1.2,923,1935,0.47700258397932815,645,1162,0.5550774526678142,278,773,0.35963777490297544,421,675,0.6237037037037036,1279,567,268,126,2545
Wisconsin,1,2,36,30.0,6.0,0.8333333333333334,13.0,3.0,0.8125,70.2,57.9,12.300000000000004,19.28,6.95,867,1886,0.45970307529162246,657,1289,0.5096974398758728,210,597,0.35175879396984927,583,848,0.6875,1258,494,207,116,2527
Wright State,0,14,33,23.0,10.0,0.696969696969697,13.0,3.0,0.8125,64.4,62.2,2.200000000000003,1.94,-0.31,766,1750,0.4377142857142857,586,1231,0.4760357432981316,180,519,0.3468208092485549,413,564,0.7322695035460993,1060,402,196,50,2125
Xavier,1,9,34,25.0,9.0,0.7352941176470589,13.0,3.0,0.8125,76.3,65.5,10.799999999999997,14.18,3.39,849,1784,0.4758968609865471,580,1095,0.5296803652968036,269,689,0.3904208998548621,628,847,0.7414403778040142,1146,508,191,120,2595
