Name,Wins,Seed,G,W,L,WPer,CW,CL,CWPer,PSG,PAG,PDG,SRS,SOS,FGM,FGA,FGPer,TwFGM,TwFGA,TwFGPer,ThFGM,ThFGA,ThFGPer,FTM,FTA,FTPer,Reb,Ast,Stl,Blk,Pts
Delaware State,0,16,33,19.0,14.0,0.5757575757575758,14.0,4.0,0.7777777777777778,61.9,61.7,0.19999999999999574,-6.67,-6.89,667,1585,0.420820189274448,454,963,0.4714434060228453,213,622,0.342443729903537,496,668,0.7425149700598802,911,351,264,92,2043
Duke,2,1,33,27.0,6.0,0.8181818181818182,11.0,5.0,0.6875,78.2,65.2,13.0,23.01,10.04,853,1915,0.4454308093994778,563,1152,0.4887152777777778,290,763,0.3800786369593709,585,821,0.7125456760048721,1261,421,287,220,2581
Eastern Kentucky,0,15,31,22.0,9.0,0.7096774193548387,11.0,5.0,0.6875,72.8,67.0,5.799999999999997,-2.68,-5.18,845,1773,0.47659334461364916,651,1221,0.5331695331695332,194,552,0.35144927536231885,372,555,0.6702702702702703,1103,480,232,122,2256
Fairleigh Dickinson,0,16,33,20.0,13.0,0.6060606060606061,13.0,5.0,0.7222222222222222,73.7,70.0,3.700000000000003,-4.13,-6.91,894,1975,0.4526582278481013,676,1349,0.5011119347664937,218,626,0.34824281150159747,426,640,0.665625,1200,498,237,145,2432
Florida,1,4,32,24.0,8.0,0.75,12.0,4.0,0.75,76.2,63.1,13.100000000000001,20.18,7.12,844,1751,0.48201027984009137,600,1125,0.5333333333333333,244,626,0.38977635782747605,506,716,0.7067039106145251,1186,475,228,146,2438
George Washington,0,12,30,22.0,8.0,0.7333333333333333,11.0,5.0,0.6875,76.9,67.4,9.5,10.62,1.05,833,1750,0.476,671,1303,0.5149654643131235,162,447,0.3624161073825503,480,693,0.6926406926406926,1098,484,293,128,2308
Georgia Tech,1,5,32,20.0,12.0,0.625,8.0,8.0,0.5,74.1,66.7,7.3999999999999915,17.21,9.78,849,1877,0.45231752797016517,659,1307,0.5042081101759756,190,570,0.3333333333333333,483,699,0.6909871244635193,1248,471,265,162,2371
Gonzaga,1,3,31,26.0,5.0,0.8387096774193549,12.0,2.0,0.8571428571428571,79.2,69.6,9.600000000000009,13.3,4.37,856,1702,0.5029377203290247,703,1299,0.5411855273287144,153,403,0.37965260545905705,589,797,0.739021329987453,1191,486,169,106,2454
Illinois,3,1,39,37.0,2.0,0.9487179487179487,15.0,1.0,0.9375,77.0,61.1,15.899999999999999,24.1,8.47,1092,2258,0.48361381753764393,748,1381,0.5416364952932657,344,877,0.3922462941847206,474,651,0.728110599078341,1338,727,300,123,3002
Iowa State,1,9,31,19.0,12.0,0.6129032258064516,9.0,7.0,0.5625,68.1,64.7,3.3999999999999915,11.37,8.4,784,1794,0.43701226309921964,671,1407,0.47690120824449184,113,387,0.29198966408268734,431,632,0.6819620253164557,1100,444,295,120,2112
Iowa,0,10,33,21.0,12.0,0.6363636363636364,7.0,9.0,0.4375,72.9,67.3,5.6000000000000085,14.97,9.34,841,1831,0.4593118514472966,631,1273,0.4956794972505892,210,558,0.3763440860215054,515,745,0.6912751677852349,1196,501,247,174,2407
Kansas,0,3,30,23.0,7.0,0.7666666666666667,12.0,4.0,0.75,75.0,65.2,9.799999999999997,20.68,10.85,801,1684,0.47565320665083133,603,1145,0.5266375545851528,198,539,0.3673469387755102,451,649,0.6949152542372882,1129,495,197,115,2251
Kentucky,3,2,34,28.0,6.0,0.8235294117647058,14.0,2.0,0.875,73.6,62.6,10.999999999999993,19.16,8.1,901,1940,0.46443298969072166,683,1305,0.5233716475095785,218,635,0.34330708661417325,483,728,0.6634615384615384,1197,509,311,147,2503
Louisiana-Lafayette,0,13,31,20.0,11.0,0.6451612903225806,11.0,4.0,0.7333333333333333,72.2,68.0,4.200000000000003,5.71,1.91,804,1802,0.44617092119866814,604,1201,0.5029142381348876,200,601,0.33277870216306155,431,654,0.6590214067278287,1092,375,291,85,2239
LSU,0,6,30,20.0,10.0,0.6666666666666666,12.0,4.0,0.75,75.2,71.4,3.799999999999997,11.6,7.77,776,1690,0.4591715976331361,571,1119,0.5102770330652369,205,571,0.35901926444833626,500,685,0.7299270072992701,1097,442,209,127,2257
Louisville,4,4,38,33.0,5.0,0.868421052631579,14.0,2.0,0.875,80.7,64.1,16.60000000000001,22.57,6.18,1011,2165,0.46697459584295614,650,1259,0.5162827640984908,361,906,0.3984547461368653,683,945,0.7227513227513227,1475,590,327,148,3066
Michigan State,4,5,33,26.0,7.0,0.7878787878787878,13.0,3.0,0.8125,78.5,65.4,13.099999999999994,20.47,7.41,914,1875,0.48746666666666666,695,1260,0.5515873015873016,219,615,0.35609756097560974,543,699,0.776824034334764,1198,565,258,87,2590
Milwaukee,2,12,32,26.0,6.0,0.8125,14.0,2.0,0.875,75.0,64.3,10.700000000000003,10.41,1.44,831,1859,0.4470145239376009,569,1124,0.5062277580071174,262,735,0.3564625850340136,476,677,0.7031019202363368,1149,450,267,114,2400
Minnesota,0,8,32,21.0,11.0,0.65625,10.0,6.0,0.625,68.0,62.9,5.100000000000001,12.06,6.96,771,1707,0.45166959578207383,601,1220,0.4926229508196721,170,487,0.3490759753593429,463,656,0.7057926829268293,1091,453,292,145,2175
Mississippi State,1,9,34,23.0,11.0,0.6764705882352942,9.0,7.0,0.5625,72.5,66.0,6.5,12.55,6.05,870,1958,0.44433094994892747,671,1368,0.4904970760233918,199,590,0.33728813559322035,527,792,0.6654040404040404,1389,475,232,114,2466
Montana,0,16,31,18.0,13.0,0.5806451612903226,9.0,5.0,0.6428571428571429,69.4,68.8,0.6000000000000085,-3.63,-3.49,735,1606,0.4576587795765878,553,1092,0.5064102564102564,182,514,0.3540856031128405,500,739,0.6765899864682002,1118,424,182,93,2152
Nevada,1,9,32,25.0,7.0,0.78125,16.0,2.0,0.8888888888888888,69.5,61.7,7.799999999999997,9.25,3.02,791,1730,0.4572254335260116,704,1408,0.5,87,322,0.2701863354037267,556,786,0.7073791348600509,1270,480,225,167,2225
New Mexico,0,12,33,26.0,7.0,0.7878787878787878,10.0,4.0,0.7142857142857143,75.5,64.3,11.200000000000003,11.09,1.5,855,1733,0.4933641084824005,586,1045,0.5607655502392345,269,688,0.39098837209302323,513,755,0.6794701986754967,1127,491,252,115,2492
Niagara,0,14,30,20.0,10.0,0.6666666666666666,13.0,5.0,0.7222222222222222,84.6,78.4,6.199999999999989,3.12,-3.08,833,1915,0.4349869451697128,563,1162,0.4845094664371773,270,753,0.35856573705179284,601,791,0.7597977243994943,1222,473,206,98,2537
North Carolina State,2,10,35,21.0,14.0,0.6,7.0,9.0,0.4375,73.1,66.1,7.0,16.16,9.16,871,1915,0.45483028720626634,577,1120,0.5151785714285714,294,795,0.36981132075471695,523,742,0.7048517520215634,1121,529,260,156,2559
UNC,5,1,37,33.0,4.0,0.8918918918918919,14.0,2.0,0.875,88.0,70.3,17.700000000000003,28.42,10.66,1128,2260,0.49911504424778763,851,1573,0.5410044500953591,277,687,0.4032023289665211,724,998,0.7254509018036072,1499,706,362,142,3257
Northern Iowa,0,11,32,21.0,11.0,0.65625,11.0,7.0,0.6111111111111112,72.2,66.5,5.700000000000003,10.14,5.31,847,1763,0.48043108338060125,621,1170,0.5307692307692308,226,593,0.3811129848229342,391,560,0.6982142857142857,1071,491,192,138,2311
Oakland,0,16,32,13.0,19.0,0.40625,7.0,9.0,0.4375,70.9,73.5,-2.5999999999999943,-2.66,0.86,811,1804,0.4495565410199557,610,1211,0.5037159372419489,201,593,0.33895446880269814,446,671,0.6646795827123696,1044,474,228,77,2269
Ohio,0,13,32,21.0,11.0,0.65625,11.0,7.0,0.6111111111111112,71.5,67.9,3.5999999999999943,5.36,1.79,773,1675,0.4614925373134328,591,1120,0.5276785714285714,182,555,0.3279279279279279,560,802,0.6982543640897756,1050,374,273,86,2288
Oklahoma State,0,2,33,26.0,7.0,0.7878787878787878,11.0,5.0,0.6875,78.3,65.2,13.099999999999994,21.39,9.68,911,1833,0.496999454446263,671,1269,0.52876280535855,240,564,0.425531914893617,521,668,0.7799401197604791,1121,556,242,87,2583
Oklahoma,1,3,33,25.0,8.0,0.7575757575757576,12.0,4.0,0.75,75.2,63.3,11.900000000000006,19.96,8.84,908,1907,0.47614053487152597,694,1331,0.521412471825695,214,576,0.3715277777777778,450,652,0.6901840490797546,1172,511,291,135,2480
Old Dominion,0,12,34,28.0,6.0,0.8235294117647058,15.0,3.0,0.8333333333333334,71.5,61.1,10.399999999999999,5.97,-2.59,869,1958,0.4438202247191011,659,1334,0.49400299850074963,210,624,0.33653846153846156,482,690,0.6985507246376812,1239,552,329,151,2430
Pacific,1,8,31,27.0,4.0,0.8709677419354839,18.0,0.0,1.0,72.8,64.9,7.8999999999999915,8.95,1.16,794,1598,0.49687108886107634,593,1072,0.5531716417910447,201,526,0.3821292775665399,469,631,0.7432646592709984,1104,462,154,96,2258
Penn,0,13,29,20.0,9.0,0.6896551724137931,13.0,1.0,0.9285714285714286,68.3,61.7,6.599999999999994,4.71,-1.98,684,1580,0.43291139240506327,492,1017,0.4837758112094395,192,563,0.3410301953818828,422,640,0.659375,1084,420,233,93,1982
Pitt,0,9,29,20.0,9.0,0.6896551724137931,10.0,6.0,0.625,72.3,63.5,8.799999999999997,14.53,5.73,738,1567,0.4709636247606892,563,1105,0.5095022624434389,175,462,0.3787878787878788,446,677,0.6587887740029542,1103,439,189,120,2097
Saint Mary's (CA),0,10,34,25.0,9.0,0.7352941176470589,11.0,3.0,0.7857142857142857,69.8,64.1,5.700000000000003,6.68,2.4,793,1817,0.4364336818932306,559,1147,0.4873583260680035,234,670,0.3492537313432836,553,763,0.7247706422018348,1244,380,204,113,2373
Southeastern Louisiana,0,15,33,24.0,9.0,0.7272727272727273,13.0,3.0,0.8125,63.2,55.8,7.400000000000006,-0.86,-5.22,768,1660,0.46265060240963857,651,1284,0.5070093457943925,117,376,0.31117021276595747,432,668,0.6467065868263473,1017,388,300,122,2085
Southern Illinois,1,7,35,27.0,8.0,0.7714285714285715,15.0,3.0,0.8333333333333334,67.6,60.7,6.8999999999999915,11.53,5.12,884,1957,0.4517118037812979,682,1403,0.48610121168923737,202,554,0.36462093862815886,395,528,0.7481060606060606,1144,472,322,101,2365
Stanford,0,8,31,18.0,13.0,0.5806451612903226,11.0,7.0,0.6111111111111112,70.1,68.8,1.2999999999999972,9.1,8.13,774,1778,0.43532058492688414,650,1415,0.45936395759717313,124,363,0.3415977961432507,501,680,0.736764705882353,1112,373,207,86,2173
Syracuse,0,4,34,27.0,7.0,0.7941176470588235,11.0,5.0,0.6875,74.9,64.6,10.300000000000011,15.95,6.83,946,1956,0.483640081799591,790,1457,0.5422100205902539,156,499,0.312625250501002,500,750,0.6666666666666666,1291,525,276,157,2548
UTEP,0,11,35,27.0,8.0,0.7714285714285715,14.0,4.0,0.7777777777777778,74.7,65.1,9.600000000000009,9.61,0.91,901,1955,0.4608695652173913,693,1384,0.5007225433526011,208,571,0.36427320490367776,606,765,0.792156862745098,1197,579,255,104,2616
Texas Tech,2,6,33,22.0,11.0,0.6666666666666666,10.0,6.0,0.625,76.8,69.3,7.5,16.24,9.11,932,1957,0.4762391415431783,787,1591,0.49465744814582024,145,366,0.39617486338797814,526,696,0.7557471264367817,1156,553,259,123,2535
Texas,0,8,31,20.0,11.0,0.6451612903225806,9.0,7.0,0.5625,76.9,68.5,8.400000000000006,15.49,7.56,816,1789,0.45612073784237006,573,1162,0.49311531841652323,243,627,0.3875598086124402,509,730,0.6972602739726027,1228,406,187,134,2384
UCLA,0,11,29,18.0,11.0,0.6206896551724138,11.0,7.0,0.6111111111111112,73.7,71.7,2.0,9.16,7.09,748,1654,0.45223700120918986,562,1116,0.503584229390681,186,538,0.34572490706319703,456,634,0.7192429022082019,1068,417,169,74,2138
Utah State,0,14,32,24.0,8.0,0.75,13.0,5.0,0.7222222222222222,72.3,57.8,14.5,12.75,-1.47,851,1621,0.5249845774213449,666,1148,0.5801393728222997,185,473,0.39112050739957716,428,619,0.691437802907916,1095,549,179,92,2315
Utah,2,6,35,29.0,6.0,0.8285714285714286,13.0,1.0,0.9285714285714286,68.0,57.3,10.700000000000003,14.01,4.54,837,1628,0.5141277641277642,682,1155,0.5904761904761905,155,473,0.3276955602536998,550,769,0.7152145643693107,1194,516,211,94,2379
Vermont,1,13,32,25.0,7.0,0.78125,16.0,2.0,0.8888888888888888,71.8,62.1,9.699999999999996,7.8,-1.95,805,1852,0.43466522678185743,536,1101,0.4868301544050863,269,751,0.3581890812250333,420,582,0.7216494845360825,1208,493,216,55,2299
Villanova,2,5,32,24.0,8.0,0.75,11.0,5.0,0.6875,73.0,62.4,10.600000000000001,19.06,8.43,801,1840,0.43532608695652175,576,1214,0.4744645799011532,225,626,0.35942492012779553,509,692,0.7355491329479769,1193,385,267,178,2336
Wake Forest,1,2,33,27.0,6.0,0.8181818181818182,13.0,3.0,0.8125,84.9,74.0,10.900000000000006,20.24,10.27,965,1966,0.4908443540183113,714,1337,0.5340314136125655,251,629,0.3990461049284579,620,906,0.6843267108167771,1315,531,284,118,2801
Washington,2,1,35,29.0,6.0,0.8285714285714286,14.0,4.0,0.7777777777777778,86.5,74.2,12.299999999999997,19.77,7.66,1102,2271,0.4852487890797006,845,1601,0.5277951280449719,257,670,0.3835820895522388,565,771,0.7328145265888456,1305,660,288,87,3026
West Virginia,3,7,35,24.0,11.0,0.6857142857142857,8.0,8.0,0.5,71.5,67.3,4.200000000000003,11.76,7.62,868,1930,0.44974093264248705,549,1045,0.5253588516746411,319,885,0.36045197740112994,446,601,0.7420965058236273,1065,578,280,130,2501
Winthrop,0,14,33,27.0,6.0,0.8181818181818182,15.0,1.0,0.9375,68.0,59.4,8.600000000000001,0.48,-6.65,767,1724,0.4448955916473318,547,1120,0.48839285714285713,220,604,0.36423841059602646,491,725,0.6772413793103448,1154,477,269,125,2245
Wisconsin,3,6,34,25.0,9.0,0.7352941176470589,11.0,5.0,0.6875,67.4,60.2,7.200000000000003,16.76,9.61,788,1789,0.44046953605366124,538,1149,0.46823324630113144,250,640,0.390625,464,685,0.6773722627737226,1176,444,179,62,2290
